Rank,Song Title,Streams,Daily
1,Strip That Down (feat. Quavo),1107594901,109380
2,For You (With Rita Ora),549018167,89620
3,* Polaroid (With Jonas Blue & Lennon Stella),444723919,36583
4,Familiar (With J. Balvin),297576782,17102
5,* Get Low (With Zedd),220424163,11755
6,* Midnight (feat. Liam Payne),215802634,15706
7,Bedroom Floor,183310641,10203
8,Stack It Up (feat. A Boogie Wit da Hoodie),121494466,15757
9,All I Want (For Christmas),99141349,4426
10,Naughty List (with Dixie),70319149,2873
11,Strip That Down - Acoustic,63025151,2912
12,Live Forever (With Cheat Codes),57874134,3930
13,First Time,42088400,1313
14,Sunshine - From the Motion Picture “Ron’s Gone Wrong”,29549260,6054
15,Teardrops,26849528,11429
16,Remember,26736133,7556
17,* Polaroid - Acoustic,25309461,1164
18,Strip That Down - Nevada Remix,15861883,872
19,Depend On It,13231597,1997
20,Slow,12901485,2608
21,Let It Snow Let It Snow Let It Snow,12857250,308
22,Heart Meet Break,10574910,1831
23,Home With You,9877797,1313
24,Stack It Up - Acoustic,9622508,447
25,Say It All,7393622,2134
26,* You & I - Big Payno Remix,7200103,252
27,Tell Your Friends,7173025,1270
28,* Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix,6842681,384
29,Weekend,6713023,1302
30,Hips Don't Lie,6640315,1092
31,Both Ways,5722426,1036
32,Bedroom Floor - Cash Cash Remix,5495510,218
33,* Polaroid - R3HAB Remix,5282461,105
34,Rude Hours,5109160,879
35,* Steal My Girl - Big Payno & Afterhrs Pool Party Remix,4415700,172
36,* Midnight (feat. Liam Payne) (Rompasso Remix),3699865,192
37,Bedroom Floor - Acoustic,3630161,209
38,* Get Low - KUURO Remix,3009869,94
39,Teardrops - Acoustic,2500480,1399
40,* Midnight (feat. Liam Payne) (Jack Wins Remix),2139783,100
41,* Polaroid - CID & Jonas Blue Remix,1655857,49
42,Bedroom Floor - NSG Remix,1482781,72
43,* Midnight (feat. Liam Payne) (Alesso & ESH Remix),1475894,64
44,* Polaroid - Zac Samuel Remix,1175469,65
45,* Midnight (feat. Liam Payne) (Vicetone Remix),938169,163
46,Live Forever (With Cheat Codes) - R3HAB Remix,797148,89
47,* Midnight - Sylvain Armand & Kiko Franco Remix,719414,36
48,Sunshine - From the Motion Picture “Ron’s Gone Wrong” / Acoustic,672209,226
49,Sunshine - From the Motion Picture “Ron’s Gone Wrong’’ (Billen Ted Remix),540009,78
50,Bedroom Floor - London On Da Track Remix,539915,28
51,* Polaroid - HUGEL Remix,536172,32
52,* Polaroid - Nolan van Lith Remix,281864,11
53,Live Forever (with Cheat Codes) - 99 Souls Remix,271446,36
54,Live Forever (With Cheat Codes) - Mahalo Remix,257501,32
55,Live Forever (With Cheat Codes) - Dee Swan & Gregatron Remix,212915,23
56,* I Don't Care - Payno Vs. Afterhrs Remix,198238,5
57,* Midnight (feat. Liam Payne) (Magnificence Remix),187476,17
