Rank,"Song Title",Streams,Daily
1,"That’s So True",1627271475,1610231
2,"I Love You, I'm Sorry",1004176135,1066850
3,"I miss you, I’m sorry",836028504,488783
4,"Close To You",536181361,365371
5,Risk,358190871,256323
6,"Mess It Up",315508127,233988
7,"us. (feat. Taylor Swift)",281832472,179785
8,"Feels Like",260441506,116792
9,"I know it won't work",241376633,236522
10,21,237106850,95471
11,"Everywhere, Everything (with Gracie Abrams)",227546770,425625
12,Stay,194101244,60330
13,"Blowing Smoke",173519961,160443
14,"I Told You Things",133079557,242101
15,"Call Me When You Break Up (with Gracie Abrams)",132155361,86222
16,"Free Now",123285193,101702
17,"I Love You, I'm Sorry - Live From Vevo",116010859,73629
18,"Tough Love",107714236,83893
19,"Let It Happen",99185201,90596
20,"Where do we go now?",97332073,62927
21,Best,84944018,86686
22,"Unlearn (with Gracie Abrams)",83026606,15555
23,Friend,80285659,23170
24,Cool,71820395,48323
25,"Block me out",67049733,39305
26,"I Knew It, I Know You",66710650,43558
27,Rockland,63814000,27203
28,"Felt Good About You",62312410,36167
29,"Mean It",54068131,16349
30,Difficult,53954975,21388
31,"Packing It Up",51823894,36135
32,"For Real This Time",51363078,33085
33,"The Bottom",50206224,11226
34,Camden,49334107,32858
35,"I should hate you",46839955,38382
36,"Long Sleeves",46396783,22330
37,"Gave You I Gave You I",46074606,29836
38,minor,42343254,16124
39,"Normal Thing",42170307,24027
40,"Free Now - Live From Vevo",31069666,29287
41,"This is what the drugs are for",30509231,20553
42,Better,30485373,16259
43,"Brush Fire",29194921,9226
44,"Will you cry?",29120102,26960
45,Amelie,28727569,11420
46,"Full machine",28652668,17012
47,Cedar,28475159,19149
48,"Good Luck Charlie",27842743,13329
49,"The blue",26102229,28846
50,"Right now",25469756,17369
51,"Wishful Thinking",25262773,9604
52,"I Knew It, I Know You - Live From Vevo",24522934,14840
53,"Under / Over",24489381,9720
54,405,22369245,10464
55,"That’s So True - Live From Radio City Music Hall",21178077,16414
56,Alright,19936356,7468
57,"Hard to Sleep",19533379,13949
58,"Two people",18749246,14671
59,Older,17258020,8090
60,"Fault line",17224118,10159
61,Painkillers,17065490,7541
62,Unsteady,15918956,11402
63,Augusta,15849723,7000
64,"Death Wish - Live from The O2 Arena",15209244,14666
65,tehe,15202785,5584
66,"I know it won't work - Live",10992879,11186
67,"Everywhere, Everything (feat. Gracie Abrams) - Live From Fenway Park",7925614,8670
68,"Badlands (with Gracie Abrams)",7640419,362025
69,"Unlearn (with Gracie Abrams) - Acoustic",5946538,2243
70,"Call Me When You Break Up (with Gracie Abrams) - Acoustic Version",4542536,1797
71,"close to you (gracie abrams) - sped up version",966312,1091
72,"i love you, i'm sorry (gracie abrams) - sped up version",717988,373
