Rank,Song Title,Streams,Daily
1,As It Was,4273692086,1736852
2,Watermelon Sugar,3215437886,868074
3,Sign of the Times,2058105989,1152549
4,Adore You,2021716517,843491
5,Falling,1527327736,575020
6,Late Night Talking,1158574685,315391
7,Golden,1042845841,260116
8,Lights Up,740410730,116934
9,Matilda,735044659,561218
10,Fine Line,705187306,368613
11,Sweet Creature,677735705,96084
12,Kiwi,597494344,109746
13,Satellite,570846559,247246
14,Music For a Sushi Restaurant,485492842,124174
15,Little Freak,462285178,164126
16,Daylight,455079142,120274
17,Keep Driving,421178407,101693
18,Cherry,418347435,136615
19,From the Dining Table,406017712,80265
20,She,382237047,75296
21,Two Ghosts,371258679,74603
22,Love Of My Life,360629342,88013
23,Sunflower Vol. 6,343239242,68873
24,Girl Crush - Recorded at Metropolis Studios London,318892138,65758
25,Grapejuice,289269287,92255
26,To Be So Lonely,285810467,54254
27,Daydreaming,282889278,96920
28,Cinema,282733817,139588
29,Meet Me in the Hallway,260397965,44110
30,Woman,255987685,53656
31,Canyon Moon,243596025,54908
32,Carolina,242183548,42121
33,Only Angel,231799197,53912
34,Treat People With Kindness,224070704,45012
35,Ever Since New York,209599174,49302
36,Boyfriends,193483388,50432
37,Aperture,98496855,1306826
38,Two Ghosts - Recorded at Metropolis Studios London,59979351,7248
