Rank,Song Title,Streams,Daily
1,Strip That Down (feat. Quavo),1113630047,137469
2,For You (With Rita Ora),554381465,123028
3,* Polaroid (With Jonas Blue & Lennon Stella),446824660,47203
4,Familiar (With J. Balvin),298565586,23339
5,* Get Low (With Zedd),221114978,16283
6,* Midnight (feat. Liam Payne),216616767,18243
7,Bedroom Floor,183890289,13388
8,Stack It Up (feat. A Boogie Wit da Hoodie),122192079,14227
9,All I Want (For Christmas),99284339,2499
10,Naughty List (with Dixie),70395427,1144
11,Strip That Down - Acoustic,63182359,3538
12,Live Forever (With Cheat Codes),58077063,4298
13,First Time,42160452,1520
14,Sunshine - From the Motion Picture “Ron’s Gone Wrong”,29865591,6677
15,Teardrops,27593847,15539
16,Remember,27235763,10937
17,* Polaroid - Acoustic,25380954,1638
18,Strip That Down - Nevada Remix,15906321,945
19,Depend On It,13356169,2263
20,Slow,13070187,3471
21,Let It Snow Let It Snow Let It Snow,12865123,172
22,Heart Meet Break,10687513,2204
23,Home With You,9960066,1900
24,Stack It Up - Acoustic,9644811,514
25,Say It All,7529143,2473
26,Tell Your Friends,7245679,1709
27,* You & I - Big Payno Remix,7214096,309
28,* Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix,6865290,515
29,Weekend,6778502,1304
30,Hips Don't Lie,6702740,1248
31,Both Ways,5777601,1105
32,Bedroom Floor - Cash Cash Remix,5507409,261
33,* Polaroid - R3HAB Remix,5287667,63
34,Rude Hours,5156710,964
35,* Steal My Girl - Big Payno & Afterhrs Pool Party Remix,4425529,220
36,* Midnight (feat. Liam Payne) (Rompasso Remix),3708503,198
37,Bedroom Floor - Acoustic,3641859,252
38,* Get Low - KUURO Remix,3014457,114
39,Teardrops - Acoustic,2574657,1453
40,* Midnight (feat. Liam Payne) (Jack Wins Remix),2145978,150
41,* Polaroid - CID & Jonas Blue Remix,1658123,71
42,Bedroom Floor - NSG Remix,1486290,84
43,* Midnight (feat. Liam Payne) (Alesso & ESH Remix),1479738,92
44,* Polaroid - Zac Samuel Remix,1179124,127
45,* Midnight (feat. Liam Payne) (Vicetone Remix),947145,192
46,Live Forever (With Cheat Codes) - R3HAB Remix,801447,90
47,* Midnight - Sylvain Armand & Kiko Franco Remix,721856,61
48,Sunshine - From the Motion Picture “Ron’s Gone Wrong” / Acoustic,682181,225
49,Sunshine - From the Motion Picture “Ron’s Gone Wrong’’ (Billen Ted Remix),544473,99
50,Bedroom Floor - London On Da Track Remix,541729,36
51,* Polaroid - HUGEL Remix,537727,45
52,* Polaroid - Nolan van Lith Remix,282882,14
53,Live Forever (with Cheat Codes) - 99 Souls Remix,273331,37
54,Live Forever (With Cheat Codes) - Mahalo Remix,258995,34
55,Live Forever (With Cheat Codes) - Dee Swan & Gregatron Remix,214230,31
56,* I Don't Care - Payno Vs. Afterhrs Remix,198461,5
57,* Midnight (feat. Liam Payne) (Magnificence Remix),188748,30
