Rank,Song Title,Streams,Daily
1,Strip That Down (feat. Quavo),1112379326,147018
2,For You (With Rita Ora),553246715,124345
3,* Polaroid (With Jonas Blue & Lennon Stella),446422114,51790
4,Familiar (With J. Balvin),298369276,22670
5,* Get Low (With Zedd),220983736,15966
6,* Midnight (feat. Liam Payne),216457954,18612
7,Bedroom Floor,183776555,14225
8,Stack It Up (feat. A Boogie Wit da Hoodie),122068782,14774
9,All I Want (For Christmas),99262117,4545
10,Naughty List (with Dixie),70384800,1453
11,Strip That Down - Acoustic,63152319,3199
12,Live Forever (With Cheat Codes),58040595,3991
13,First Time,42147004,1634
14,Sunshine - From the Motion Picture “Ron’s Gone Wrong”,29805928,6858
15,Teardrops,27452600,15280
16,Remember,27139451,11293
17,* Polaroid - Acoustic,25367221,1331
18,Strip That Down - Nevada Remix,15897418,1054
19,Depend On It,13334567,2370
20,Slow,13041632,3322
21,Let It Snow Let It Snow Let It Snow,12863810,144
22,Heart Meet Break,10667633,2204
23,Home With You,9943312,2912
24,Stack It Up - Acoustic,9640774,637
25,Say It All,7506080,3190
26,Tell Your Friends,7232282,1323
27,* You & I - Big Payno Remix,7211503,252
28,* Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix,6861085,454
29,Weekend,6766863,1331
30,Hips Don't Lie,6691416,1192
31,Both Ways,5767467,1087
32,Bedroom Floor - Cash Cash Remix,5505167,228
33,* Polaroid - R3HAB Remix,5286633,120
34,Rude Hours,5148147,859
35,* Steal My Girl - Big Payno & Afterhrs Pool Party Remix,4423823,195
36,* Midnight (feat. Liam Payne) (Rompasso Remix),3706964,172
37,Bedroom Floor - Acoustic,3639574,240
38,* Get Low - KUURO Remix,3013554,92
39,Teardrops - Acoustic,2561593,1742
40,* Midnight (feat. Liam Payne) (Jack Wins Remix),2144717,126
41,* Polaroid - CID & Jonas Blue Remix,1657664,31
42,Bedroom Floor - NSG Remix,1485650,75
43,* Midnight (feat. Liam Payne) (Alesso & ESH Remix),1479020,94
44,* Polaroid - Zac Samuel Remix,1178371,91
45,* Midnight (feat. Liam Payne) (Vicetone Remix),945435,198
46,Live Forever (With Cheat Codes) - R3HAB Remix,800691,92
47,* Midnight - Sylvain Armand & Kiko Franco Remix,721349,49
48,Sunshine - From the Motion Picture “Ron’s Gone Wrong” / Acoustic,680341,195
49,Sunshine - From the Motion Picture “Ron’s Gone Wrong’’ (Billen Ted Remix),543521,90
50,Bedroom Floor - London On Da Track Remix,541398,61
51,* Polaroid - HUGEL Remix,537424,40
52,* Polaroid - Nolan van Lith Remix,282693,15
53,Live Forever (with Cheat Codes) - 99 Souls Remix,272960,38
54,Live Forever (With Cheat Codes) - Mahalo Remix,258696,33
55,Live Forever (With Cheat Codes) - Dee Swan & Gregatron Remix,213975,26
56,* I Don't Care - Payno Vs. Afterhrs Remix,198461,5
57,* Midnight (feat. Liam Payne) (Magnificence Remix),188492,31
