Rank,"Song Title",Streams,Daily
1,"As It Was",4314365387,1764719
2,"Watermelon Sugar",3237467037,899220
3,"Sign of the Times",2084828630,1326042
4,"Adore You",2043360303,831332
5,Falling,1540619867,517582
6,"Late Night Talking",1166885957,336025
7,Golden,1049346899,263103
8,Matilda,749475072,563154
9,"Lights Up",743197973,119966
10,"Fine Line",714627147,387344
11,"Sweet Creature",680253052,103541
12,Kiwi,600236970,122904
13,Satellite,576999080,239241
14,"Music For a Sushi Restaurant",489138121,146402
15,"Little Freak",466053604,154529
16,Daylight,458187674,135881
17,"Keep Driving",424255119,144493
18,Cherry,421483337,152775
19,"From the Dining Table",408451493,95195
20,She,384268277,80807
21,"Two Ghosts",373366215,87169
22,"Love Of My Life",362967951,98062
23,"Sunflower, Vol. 6",345297588,96930
24,"Girl Crush - Recorded at Metropolis Studios, London",320389423,59297
25,Grapejuice,292617303,186926
26,Cinema,287777222,189901
27,"To Be So Lonely",287489675,64888
28,Daydreaming,286716674,154779
29,"Meet Me in the Hallway",261638711,48250
30,Woman,257567280,63251
31,"Canyon Moon",245235854,70721
32,Carolina,243585970,56112
33,"Only Angel",233448374,66290
34,"Treat People With Kindness",225366751,50505
35,"Ever Since New York",211106494,62327
36,Boyfriends,194847584,49812
37,Aperture,150558231,1806473
38,"American Girls",69113541,3538856
39,"Two Ghosts - Recorded at Metropolis Studios, London",60171784,7693
40,"Taste Back",40724712,1697200
41,"Coming Up Roses",40622437,1677599
42,"Ready, Steady, Go!",39373632,1491061
43,"Are You Listening Yet?",33804053,1102545
44,Pop,32872436,1159596
45,"The Waiting Game",30615653,1038327
46,"Dance No More",29289097,1048719
47,"Season 2 Weight Loss",29124610,952366
48,"Carla's Song",27872567,1114112
49,"Paint By Numbers",23479077,740014
