Rank,"Song Title",Streams,Daily
1,"Back to You (feat. Bebe Rexha & Digital Farm Animals)",608885137,36207
2,"Just Hold On",537719659,25273
3,"Two of Us",185899015,15413
4,"Miss You",176264593,16355
5,"Always You",120307679,16123
6,"Just Like You",93585282,4205
7,Defenceless,83779156,10444
8,"Kill My Mind",81864044,7347
9,Walls,74703241,7641
10,Habit,74685315,9093
11,"Only the Brave",74114663,7447
12,"Don't Let It Break Your Heart",69463863,9251
13,"We Made It",61874958,5847
14,"Too Young",59896738,6532
15,"Written All Over Your Face",54590420,26073
16,"Bigger Than Me",54571265,9508
17,"Don't Let It Break Your Heart - Single Edit",53711684,1553
18,"Out Of My System",50736365,10537
19,Fearless,48218137,4918
20,"Perfect Now",45588326,4434
21,"Silver Tongues",39524046,9770
22,Chicago,35178948,19578
23,"Lucky Again",30452000,11932
24,"Holding On To Heartache",30425943,11636
25,"Angels Fly",26828932,9079
26,"All This Time",24630099,6718
27,"The Greatest",24291149,6794
28,"Face The Music",21419614,6266
29,Saturdays,21204724,6436
30,Headline,20586394,5679
31,"That's The Way Love Goes",18846523,4840
32,"Common People",18187234,5166
33,Lemonade,16908435,46979
34,"She Is Beauty We Are World Class",16774281,4343
35,"Back to You (feat. Bebe Rexha & Digital Farm Animals) - Digital Farm Animals and Louis Tomlinson Re",16236892,446
36,"Two of Us - Acoustic",14706665,1300
37,"Just Hold On - DVBBS Remix",12558601,325
38,"High In California",11925370,3627
39,Change,11135334,5976
40,Palaces,8491474,37568
41,Imposter,8150773,61433
42,"Miss You - Luca Schreiner Remix",5747237,225
43,"Don't Let It Break Your Heart - Piano Edit",5495063,566
44,"Dark To Light",4726962,35575
45,Sunflowers,4610905,38888
46,"On Fire",4009246,34126
47,Sanity,3985289,33630
48,Lazy,3889287,31763
49,"Last Night",3505813,28046
50,"Jump The Gun",3443048,29204
51,"Face The Music - Acoustic Demo",3364947,1175
52,"Broken Bones",3321528,25793
53,Lucid,3187706,25509
54,"All This Time / She Is Beauty We Are World Class - Live From Munich, 22 October 2023",2099786,1422
55,"The Greatest - Live From London, 17 November 2023",1950661,787
56,"Holding On To Heartache - Live From Barcelona, 6 October 2023",1734597,793
57,"Fearless - Track By Track",1571626,89
58,"Silver Tongues - Live From Krakow, 10 September 2023",1540409,887
59,"Chicago - Live From Chicago, 15 June 2023",1517283,663
60,"Face The Music - Live From Nashville, 18 July 2023",1505164,598
61,"We Made It - Live From Manila, 16 July 2022",1466230,773
62,"Written All Over Your Face - Live From Budapest, 15 September 2023",1443378,812
63,"Out Of My System - Live From Brisbane, 30 January 2024",1432122,760
64,"Fearless - Live From Rio, 27 May 2022",1414486,630
65,"Bigger Than Me - Live From Vancouver, 26 June 2023",1389084,609
66,"Saturdays - Live From Paris, 14 October 2023",1324438,745
67,"Walls - Live From Buenos Aires, 21 May 2022",1299108,638
68,"Bigger Than Me - Live from Milan",1234514,265
69,"Common People - Live From Sheffield, 10 November 2023",1200711,539
70,"Kill My Mind - Track By Track",674230,104
71,"Only the Brave - Track By Track",654929,102
72,"Defenceless - Track By Track",645716,37
73,"Don't Let It Break Your Heart - Track By Track",642669,47
74,"We Made It - Track By Track",569747,96
75,"Two of Us - Track By Track",567368,44
76,"Too Young - Track By Track",565970,37
77,"Perfect Now - Track By Track",534817,40
78,"Always You - Track By Track",523333,100
79,"Habit - Track By Track",520855,36
80,"Walls - Track By Track",509432,39
