Rank,"Song Title",Streams,Daily
1,"This Town",1195967358,288988
2,"Slow Hands",1070043698,168959
3,"What A Time",884636527,168168
4,"Too Much To Ask",532277052,54677
5,"Nice To Meet Ya",372167486,44837
6,"Moral of the Story (feat. Niall Horan) (Bonus Track)",348852412,45660
7,"Put A Little Love On Me",324114310,57256
8,Heaven,311907037,93186
9,"Black And White",298288967,43571
10,"Our Song",275877771,49828
11,"No Judgement",207552154,23764
12,"Seeing Blind",179128160,24468
13,Flicker,160990478,25641
14,"On The Loose",117720774,20932
15,Meltdown,92899523,23287
16,Still,87941645,28185
17,"Heartbreak Weather",82157175,31019
18,"Slow Hands - Acoustic",77073296,8134
19,"Fool's Gold - Recorded At RAK Studios, London",67796374,8081
20,"Small Talk",63827207,23416
21,"Paper Houses",63558039,9885
22,Mirrors,55558939,12123
23,Everywhere,53500509,20215
24,"The Show",49391692,22682
25,"Too Much To Ask - Acoustic",43319372,5187
26,"Finally Free - From ""Smallfoot""",42445921,6793
27,"Dear Patience",42433121,16754
28,"Since We're Alone",42385350,11816
29,"Fire Away",38976793,6520
30,"Cross Your Mind",38927463,14115
31,"Everywhere (BBC Children In Need)",37814724,5533
32,"On My Own",37281760,6672
33,"Arms Of A Stranger",35022362,11701
34,"You And Me",34733287,6352
35,"Must Be Love",34554557,31398
36,"San Francisco",31979297,10218
37,"Bend The Rules",31835505,10414
38,"The Tide",31789146,5540
39,"New Angel",29755010,9760
40,"You Could Start A Cult (with Lizzy McAlpine)",26118390,13105
41,"If You Leave Me",25424538,17732
42,Science,23680031,12787
43,"Lover - Recorded at Air Studios, London",22937954,3984
44,"Never Grow Up",22111368,17919
45,"You Could Start A Cult",22091351,9108
46,"This Town - Tiёsto Remix",21972481,926
47,"Save My Life",20909411,15064
48,"Drive Safe",20495498,353944
49,"On A Night Like Tonight",20349330,9014
50,"Nice To Meet Ya - Diplo Remix",17255886,1243
51,"So Long feat. The RTÉ Concert Orchestra - Live",14635701,3649
52,"So Long - Live",14628904,2684
53,"Slow Hands - Basic Tape Remix",14367129,1200
54,"Black And White - Stripped",13866157,3024
55,"Heaven - Acoustic",10753058,3001
