Rank,Song Title,Streams,Daily
1,As It Was,4267630448,1525684
2,Watermelon Sugar,3212187984,807836
3,Sign of the Times,2053784484,1002809
4,Adore You,2018572250,815709
5,Falling,1524970808,564320
6,Late Night Talking,1157458367,282534
7,Golden,1041932640,232081
8,Lights Up,739979079,112103
9,Matilda,732776868,519903
10,Fine Line,703572830,333324
11,Sweet Creature,677363469,88185
12,Kiwi,597061624,111632
13,Satellite,570047140,193844
14,Music For a Sushi Restaurant,485018174,129378
15,Little Freak,461660097,147531
16,Daylight,454627283,114003
17,Keep Driving,420790219,96271
18,Cherry,417858868,111756
19,From the Dining Table,405706087,71566
20,She,381941084,70625
21,Two Ghosts,370973016,67183
22,Love Of My Life,360289879,80759
23,Sunflower Vol. 6,342971515,71019
24,Girl Crush - Recorded at Metropolis Studios London,318645325,58932
25,Grapejuice,288937112,81745
26,To Be So Lonely,285590022,55957
27,Daydreaming,282515474,101489
28,Cinema,282281634,115613
29,Meet Me in the Hallway,260228298,37282
30,Woman,255793882,46315
31,Canyon Moon,243382569,53889
32,Carolina,242033455,37604
33,Only Angel,231596101,49278
34,Treat People With Kindness,223903594,41219
35,Ever Since New York,209414800,42320
36,Boyfriends,193298633,42770
37,Aperture,93423635,1362689
38,Two Ghosts - Recorded at Metropolis Studios London,59950542,6996
