Rank,Song Title,Streams,Daily
1,Dusk Till Dawn (feat. Sia) - Radio Edit,2164739102,651167
2,I Don’t Wanna Live Forever (Fifty Shades Darker),2081919198,579139
3,PILLOWTALK,1683328503,607085
4,* Trampoline (with ZAYN),592704881,63243
5,"A Whole New World (End Title) - From ""Aladdin""",379832063,43951
6,Let Me,356505165,47779
7,Still Got Time (feat. PARTYNEXTDOOR),302386732,12771
8,LIKE I WOULD,287745734,25198
9,fOoL fOr YoU,261826018,28891
10,Entertainer,219315904,31034
11,There You Are,201010107,28927
12,Better,174245921,13243
13,Vibez,170841434,17835
14,wRoNg (feat. Kehlani),164388250,25343
15,Good Years,162521675,8025
16,TiO,154237613,43017
17,* EYES CLOSED (with ZAYN),133694496,327747
18,* Cruel (feat. ZAYN),130587771,11254
19,iT's YoU,123971043,13900
20,* Flames,108232789,8640
21,Sweat,101317872,44084
22,BeFoUr,89653983,12756
23,* Back To Sleep REMIX (feat. Usher & ZAYN),79212324,9099
24,Love Like This,74823914,18109
25,sHe,73811015,12217
26,dRuNk,72613155,28194
27,Fingers,71984887,4323
28,Too Much (feat. Timbaland),71328721,4611
29,BoRdErSz,68740308,16315
30,Dusk Till Dawn (feat. Sia) - Brooks Remix,59752009,3055
31,rEaR vIeW,56640720,7749
32,Tightrope,52908976,10448
33,No Candle No Light (feat. Nicki Minaj),52411695,2925
34,* Rumors (feat. ZAYN),50266459,13435
35,Rainberry,48486613,4025
36,Common,48117253,10812
37,Back To Life,41272952,16442
38,Stardust,38252074,30101
39,Outside,33760649,5897
40,What I Am,33487546,13675
41,Sour Diesel,32938177,3420
42,lUcOzAdE,32816869,3729
43,SHE DON'T LOVE ME,32765126,4425
44,* To Begin Again,31591855,4484
45,BLUE,29940435,3053
46,BRIGHT,29759012,3488
47,Tonight,28578867,6786
48,tRuTh,27471737,3329
49,PILLOWTALK - the living room session,27351858,740
50,Alienated,26355197,13478
51,MiNd Of MiNdd (Intro),25798962,2918
52,Flight Of The Stars,25750034,4971
53,Natural,25471377,3842
54,"Dusk Till Dawn (feat. Sia) - John ""J-C"" Carr Mix",24892162,572
55,INTERMISSION: fLoWer,23373450,2496
56,Connexion,22976538,2422
57,Unfuckwitable,22395516,4738
58,When Love's Around (feat. Syd),22269417,3136
59,Calamity,21879628,2687
60,River Road,21710123,3118
61,* Tu hai kahan (feat. ZAYN),21244642,2482
62,I Don't Mind,20901830,3757
63,Talk To Me,20750024,3389
64,Insomnia,20207417,3287
65,PILLOWTALK REMIX (feat. Lil Wayne),20175839,1207
66,Un mundo ideal (Versión Créditos),20143697,3670
67,If I Got You,19934530,3446
68,Windowsill (feat. Devlin),19891504,2911
69,Imprint,19839087,3365
70,Satisfaction,19017808,2624
71,Scripted,18778660,4275
72,wHo,17524576,2719
73,Stand Still,17268512,2528
74,You Wish You Knew,15213497,2291
75,All That,14858906,2409
76,LIKE I WOULD - The White Panda Remix,14600811,465
77,Lied To,13955137,15553
78,Icarus Interlude,13449298,2076
79,Good Guy,13184463,2126
80,* Freedun,13115749,792
81,Dusk Till Dawn (feat. Sia) - Luca Lush Remix,12511679,256
82,Fresh Air,11083057,1763
83,Dreamin,10411748,6991
84,You Can't Hide / You Can't Hide From Yourself (Touch of Class GMF Remix),9952366,470
85,Dusk Till Dawn (feat. Sia),9627465,4023
86,False Starts,8874598,10346
87,Die For Me,8501205,262322
88,My Woman,7971152,4827
89,* Trampoline - Joel Corry Remix,7948215,423
90,Birds On A Cloud,7218084,6099
91,Grateful,6873534,4038
92,* Angel,6714542,1046
93,How It Feels,6685841,3718
94,Something In The Water,6543751,3792
95,* Flames - Steve Aoki Remix,6084453,337
96,Shoot At Will,5723546,3288
97,Concrete Kisses,5650395,4323
98,* Flames - R3HAB & Skytech VIP Remix,5617784,320
99,LIKE I WOULD - Troyboi Remix,5560747,916
100,The Time,5494457,3890
101,* Flames - GATTÜSO Remix,5363734,192
102,Gates Of Hell,4904943,2970
103,Fuchsia Sea,4797775,3058
104,* Trampoline - Dave Audé Remix,4707148,175
105,* Fire Inside,4435213,1307
106,* Flames - Frank Walker Remix,4367015,237
107,Ignorance Ain't Bliss - Demo,3898201,4143
108,In The Bag,3670239,3716
109,LIKE I WOULD - Dave Audé Mix,3467478,99
110,Unf**kwitable,3426038,285
111,Love Like This - Mura Masa Remix,2722932,459
112,LIKE I WOULD - Oliver Nelson Remix,2718583,139
113,Gave,2649593,2960
114,LIKE I WOULD - Lenno Remix,1642337,47
115,* EYES CLOSED (with ZAYN) - 2X,1489165,4488
116,LIKE I WOULD - Rytmeklubben Remix,1432651,44
117,Alienated - Demo,1216146,982
118,LIKE I WOULD - Sharam Jey Remix,1195181,59
119,* EYES CLOSED (with ZAYN) - 0.5X,1070782,2766
120,* EYES CLOSED (with ZAYN) - BARE,924385,2869
121,* Trampoline (Joel Corry Remix) - Extended Mix,544776,74
122,* EYES CLOSED (with ZAYN) - UNVEILED,347033,1457
