Rank,"Song Title",Streams,Daily
1,"Night Changes",2436000126,1203772
2,"Story of My Life",1845262009,744177
3,"What Makes You Beautiful",1788423366,821874
4,"Drag Me Down",1362994339,376873
5,Perfect,1198173960,557288
6,"Steal My Girl",1167215963,633614
7,18,906466988,410653
8,"You & I",830083293,460211
9,"Best Song Ever",762411612,198954
10,"Little Things",708818138,121001
11,History,665186912,109326
12,"They Don't Know About Us",656998000,220633
13,"Right Now",631126985,318209
14,"Kiss You",514633540,173956
15,"Live While We're Young",494667522,186327
16,"One Thing",478673618,239785
17,Strong,405015905,159447
18,"No Control",353445958,133503
19,Olivia,312399937,48962
20,"If I Could Fly",310913111,39422
21,"Stockholm Syndrome",268671435,64718
22,"Midnight Memories",264176950,57183
23,Infinity,262236414,44831
24,"Love You Goodbye",236939310,37475
25,"Where Do Broken Hearts Go",230139333,123310
26,"Fool's Gold",225175805,50775
27,Fireproof,222340451,68568
28,A.M.,211869986,35121
29,"What a Feeling",211246626,48193
30,"Half a Heart",208777490,29557
31,"One Way or Another (Teenage Kicks)",206552384,52635
32,"End of the Day",194032862,30177
33,Happily,192123653,37992
34,"More Than This",189698182,38397
35,"Over Again",189057602,34787
36,"Walking in the Wind",186963142,40083
37,Diana,172703341,42551
38,"Rock Me",172651724,92708
39,"Last First Kiss",172645259,39687
40,"Ready to Run",168806580,44737
41,"Temporary Fix",157527669,35092
42,"Girl Almighty",156863306,35183
43,"Up All Night",149883554,36837
44,"Gotta Be You",145700252,35907
45,Wolves,142851953,30744
46,"I Would",138487123,33120
47,"Never Enough",133629850,21857
48,"I Want to Write You a Song",131390531,18903
49,"Don't Forget Where You Belong",128593629,26466
50,"C'mon C'mon",126495427,35873
51,"Through the Dark",124879457,34910
52,"She's Not Afraid",124019615,29634
53,"Hey Angel",121281312,25759
54,Moments,120865254,25404
55,"Act My Age",111348656,19672
56,Home,110908760,20036
57,"Heart Attack",108444629,25999
58,"I Wish",104588771,23788
59,"Better Than Words",102455804,18695
60,Clouds,100199972,20381
61,Taken,99709660,20111
62,"Long Way Down",99384780,17218
63,"Nobody Compares",98306309,21509
64,"Little White Lies",97633449,20298
65,Spaces,96493253,16629
66,"Still The One",96041348,22031
67,"Little Black Dress",93869744,19363
68,"Change My Mind",92614445,20822
69,"Summer Love",90852117,14135
70,"I Want",86635951,17337
71,"Does He Know?",85673701,19865
72,"Once in a Lifetime",84903109,15864
73,"Why Don't We Go There",83339030,17592
74,"Change Your Ticket",82039077,20194
75,"Back For You",78851775,17962
76,Magic,77142691,26585
77,"Loved You First",76279952,17341
78,"Stand Up",74623665,16409
79,"Something Great",74301732,14041
80,"Same Mistakes",73454346,14361
81,Alive,72266308,13740
82,Illusion,70817026,13791
83,"Tell Me a Lie",70678537,15632
84,"Stole My Heart",70049608,17183
85,"Na Na Na",68179201,16364
86,"I Should Have Kissed You",62335233,16663
87,"Everything About You",61569240,13515
88,"Save You Tonight",56657913,11962
89,"Truly Madly Deeply",47612080,14276
90,"Night Changes - Live Acoustic Session",46477293,6441
91,Irresistible,43560493,13648
92,"Another World",37314446,8681
93,"One Thing - Acoustic",35585879,6826
94,"Rock Me - Live Version from The Motion Picture ""One Direction: This Is Us""",33017550,8196
95,"You & I - Piano Version",32181402,2996
96,"Steal My Girl - Acoustic Version",25367202,2262
97,"You & I - Radio Edit",21418889,3628
98,"Perfect (feat. Matoma) - Matoma Remix",19886369,652
99,"Steal My Girl - 88 Ninety's 'Raiders of the Lost Art' Remix",13630313,320
100,"Steal My Girl - Live Acoustic Session",11931421,1032
101,"Best Song Ever - Kat Krazy Remix",8685189,908
102,"Night Changes - Afterhrs Remix",8336615,643
103,"You & I - Big Payno Remix",7202074,306
104,"Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6845750,506
105,"C'mon C'mon - Live Version from The Motion Picture ""One Direction: This Is Us""",5908752,1880
106,"Kiss You - Live Version From The Motion Picture ""One Direction: This Is Us""",5035699,872
107,"Story of My Life - Live X Factor Performance",4738672,930
108,"Live While We're Young - The Jump Smokers Remix",4641048,246
109,"Steal My Girl - Big Payno & Afterhrs Pool Party Remix",4417043,203
110,"Best Song Ever - Jump Smokers Remix",4283611,448
111,"I Want - Live",4252226,658
112,"Live While We're Young - Dave Aude Remix",3691590,258
113,"You & I - Duet Version",2945463,2197
114,"What Makes You Beautiful - Live",2427146,917
115,"One Way or Another (Teenage Kicks) - Instrumental",2426490,293
116,"One Way or Another (Teenage Kicks) - Sharoque Remix",2257584,302
117,"More Than This - Live",1941945,654
118,"Up All Night - Live",1630697,725
119,"Gotta Be You - Live",1422894,493
120,"Best Song Ever - WestFunk & Steve Smart Remix",1337316,212
121,"Gotta Be You - Steve Smart & Westfunk Remix",575664,191
122,"Gotta Be You - Mojam Remix",484914,160
123,"Kiss You - Sharoque Remix",483876,193
