Rank,Song Title,Streams,Daily
1,As It Was,4190566628,1463203
2,Watermelon Sugar,3171038395,752585
3,Sign of the Times,1996898597,1094015
4,Adore You,1974072980,747216
5,Falling,1494331631,601691
6,Late Night Talking,1140630864,266944
7,Golden,1028651461,202254
8,Lights Up,732146402,112527
9,Matilda,701418716,517663
10,Fine Line,682726330,365783
11,Sweet Creature,671503419,103322
12,Kiwi,590411586,89434
13,Satellite,557198850,141364
14,Music For a Sushi Restaurant,476506768,95383
15,Little Freak,451865693,128896
16,Daylight,446887323,96996
17,Keep Driving,413872673,89927
18,Cherry,410232815,104297
19,From the Dining Table,400698192,90569
20,She,377040640,67489
21,Two Ghosts,366007985,70514
22,Love Of My Life,354045068,84157
23,Sunflower Vol. 6,338077723,58571
24,Girl Crush - Recorded at Metropolis Studios London,314937692,55003
25,Grapejuice,282693735,66003
26,To Be So Lonely,281392211,49405
27,Daydreaming,275622187,68975
28,Cinema,273857199,78697
29,Meet Me in the Hallway,257144498,45798
30,Woman,252045033,42960
31,Canyon Moon,239795453,42289
32,Carolina,239210972,40558
33,Only Angel,227788677,45323
34,Treat People With Kindness,220548002,33535
35,Ever Since New York,205849867,45280
36,Boyfriends,189555689,42868
37,Two Ghosts - Recorded at Metropolis Studios London,59426393,11526
