Rank,"Song Title",Streams,Daily
1,"Dusk Till Dawn (feat. Sia) - Radio Edit",2182686137,594654
2,"I Don't Wanna Live Forever (Fifty Shades Darker)",2099685365,667189
3,PILLOWTALK,1700443302,585153
4,"Trampoline (with ZAYN)",594413493,63272
5,"A Whole New World (End Title) - From ""Aladdin""",381107341,42313
6,"Let Me",357870925,48287
7,"Still Got Time (feat. PARTYNEXTDOOR)",302743999,14091
8,"LIKE I WOULD",288451874,26847
9,"fOoL fOr YoU",262643365,27797
10,Entertainer,220195955,29411
11,"There You Are",201832473,28872
12,Better,174619068,13088
13,Vibez,171310056,16631
14,"wRoNg (feat. Kehlani)",165076962,24666
15,"Good Years",162738750,7428
16,TiO,155381769,40214
17,"EYES CLOSED (with ZAYN)",143357988,315335
18,"Cruel (feat. ZAYN)",130813032,8449
19,"iT's YoU",124330688,12751
20,Flames,108464883,8566
21,Sweat,102421332,38671
22,BeFoUr,89995219,12699
23,"Back To Sleep REMIX (feat. Usher & ZAYN)",79446768,9090
24,"Love Like This",75298893,18512
25,sHe,74134252,12291
26,dRuNk,73381187,27292
27,Fingers,72099654,4154
28,"Too Much (feat. Timbaland)",71463642,5114
29,BoRdErSz,69167758,15411
30,"Dusk Till Dawn (feat. Sia) - Brooks Remix",59840987,3445
31,"rEaR vIeW",56833584,7108
32,Tightrope,53177454,9026
33,"No Candle No Light (feat. Nicki Minaj)",52494058,3087
34,"Rumors (feat. ZAYN)",50474617,10300
35,Rainberry,48596477,4010
36,Common,48414954,10065
37,"Back To Life",41721610,14231
38,Stardust,39041447,29881
39,Outside,33927703,5872
40,"What I Am",33826923,11593
41,"Sour Diesel",33029966,3282
42,lUcOzAdE,32920539,3678
43,"SHE DON'T LOVE ME",32879064,4115
44,"To Begin Again",31704265,3959
45,BLUE,30025012,3067
46,BRIGHT,29848719,3228
47,Tonight,28764356,6410
48,tRuTh,27560025,3119
49,"PILLOWTALK - the living room session",27373644,834
50,Alienated,26697547,11649
51,"Flight Of The Stars",25881932,4837
52,"MiNd Of MiNdd (Intro)",25873392,2627
53,Natural,25583153,4174
54,"Dusk Till Dawn (feat. Sia) - John ""J-C"" Carr Mix",24908802,689
55,"INTERMISSION: fLoWer",23442862,2552
56,Connexion,23040168,2336
57,Unfuckwitable,22519999,4313
58,"When Love's Around (feat. Syd)",22355687,3136
59,Calamity,21954803,2745
60,"River Road",21789169,2868
61,"Tu hai kahan (feat. ZAYN)",21310495,2717
62,"I Don't Mind",21001369,3667
63,"Talk To Me",20845694,3651
64,Insomnia,20295333,3000
65,"Un mundo ideal (Versión Créditos)",20242163,3553
66,"PILLOWTALK REMIX (feat. Lil Wayne)",20210004,1337
67,"If I Got You",20030660,3876
68,"Windowsill (feat. Devlin)",19964158,2634
69,Imprint,19926352,3168
70,Satisfaction,19088089,2431
71,Scripted,18884714,3638
72,wHo,17590306,2594
73,"Stand Still",17337489,2424
74,"You Wish You Knew",15276132,2124
75,"All That",14925508,2273
76,"LIKE I WOULD - The White Panda Remix",14613245,485
77,"Lied To",14347130,13960
78,"Die For Me",14049642,157614
79,"Icarus Interlude",13505566,2181
80,"Good Guy",13239916,1973
81,Freedun,13137556,785
82,"Dusk Till Dawn (feat. Sia) - Luca Lush Remix",12519560,293
83,"Fresh Air",11128172,1622
84,Dreamin,10583499,5962
85,"Dusk Till Dawn (feat. Sia)",9700478,710
86,"False Starts",9144759,8984
87,"My Woman",8098771,4047
88,"Trampoline - Joel Corry Remix",7958129,377
89,"Birds On A Cloud",7390346,5772
90,Grateful,6978097,3480
91,"How It Feels",6785968,3539
92,Angel,6742211,966
93,"Something In The Water",6649014,3526
94,"Flames - Steve Aoki Remix",6095158,368
95,"Shoot At Will",5813622,3017
96,"Concrete Kisses",5755477,3697
97,"Flames - R3HAB & Skytech VIP Remix",5625674,340
98,"The Time",5598448,3615
99,"LIKE I WOULD - Troyboi Remix",5585145,920
100,"Flames - GATTÜSO Remix",5369382,229
101,"Gates Of Hell",4977258,2486
102,"Fuchsia Sea",4880899,2820
103,"Trampoline - Dave Audé Remix",4711300,168
104,"Fire Inside",4462662,833
105,"Flames - Frank Walker Remix",4373210,235
106,"Ignorance Ain't Bliss - Demo",4005473,3716
107,"In The Bag",3763441,3005
108,"LIKE I WOULD - Dave Audé Mix",3470572,126
109,Unf**kwitable,3432791,259
110,"Love Like This - Mura Masa Remix",2734427,421
111,Gave,2726248,2457
112,"LIKE I WOULD - Oliver Nelson Remix",2723070,174
113,"LIKE I WOULD - Lenno Remix",1643760,52
114,"EYES CLOSED (with ZAYN) - 2X",1620146,3802
115,"LIKE I WOULD - Rytmeklubben Remix",1434080,63
116,"Alienated - Demo",1243048,923
117,"LIKE I WOULD - Sharam Jey Remix",1196594,64
118,"EYES CLOSED (with ZAYN) - 0.5X",1139901,2324
119,"EYES CLOSED (with ZAYN) - BARE",1002509,2577
120,"Trampoline (Joel Corry Remix) - Extended Mix",546091,48
121,"EYES CLOSED (with ZAYN) - UNVEILED",386604,1370
