Rank,"Song Title",Streams,Daily
1,"Dark Horse",1943070579,858083
2,"Last Friday Night (TGIF)",1833020277,1154228
3,Roar,1525449415,531599
4,Firework,1499729563,667091
5,"The One That Got Away",1465548043,1943704
6,"Hot N Cold",1390755835,899675
7,"Feels (feat Pharrell Williams Katy Perry Big Sean)",1361410958,533144
8,"California Gurls",1295420634,748985
9,"I Kissed A Girl",1244814346,623121
10,"Teenage Dream",1155957667,627961
11,Unconditionally,878547001,311256
12,"Harleys In Hawaii",791891236,598443
13,"Wide Awake",785261498,680849
14,"Never Really Over",761593609,88397
15,"Part Of Me",761072429,358636
16,"Chained To The Rhythm",649455134,131998
17,ET,527063465,307526
18,"Swish Swish",451223736,44851
19,"Bon Appétit",383812803,210802
20,"The One That Got Away - Acoustic",337291778,55488
21,ET,325446793,157563
22,"When Im Gone (with Katy Perry)",324306569,51953
23,"This Is How We Do",302093849,56262
24,365,272199560,40712
25,Birthday,264839049,76316
26,"If We Ever Meet Again",251543677,114474
27,Daisies,233240317,17353
28,"Who You Love (feat Katy Perry)",193642333,23342
29,"Con Calma - Remix",192587962,25469
30,Starstrukk,191395190,115929
31,Rise,190794735,30742
32,"Thinking Of You",188460974,278050
33,"Cozy Little Christmas",169406932,2536
34,Smile,135424614,14062
35,"Small Talk",128688697,5258
36,"Waking Up In Vegas",118580723,47658
37,Peacock,72817783,13626
38,"Legendary Lovers",71180062,720767
39,"Electric - Pokemon 25 Version",69111001,6211
40,"WOMANS WORLD",66234759,22641
41,"IM HIS HES MINE (feat Doechii)",65495524,32577
42,"Walking On Air",57985547,10526
43,LIFETIMES,57586827,25289
44,"Cry About It Later",52892637,6206
45,"International Smile",44994602,7916
46,"Ur So Gay",44954615,17258
47,"Not Like The Movies",43083776,5551
48,"Hummingbird Heartbeat",42718168,7740
49,"Hey Hey Hey",42014999,4220
50,"By The Grace Of God",39433378,5439
51,"Never Worn White",38183153,2251
52,"Circle The Drain",35874503,7426
53,"Resilient (ft Aitana) Tiësto Remix",32961369,1976
54,"Where We Started",32497387,5288
55,"Love Me",32192581,4976
56,"Who Am I Living For",31944216,4855
57,"I Kissed A Girl - Rock Remix",31069007,18006
58,Ghost,30737706,4928
59,Witness,30044397,2438
60,"This Moment",29423774,4020
61,"Hot N Cold - Rock Version",29252887,14166
62,"Cry About It Later (feat Luísa Sonza Bruno Martini)",29096060,1148
63,"Double Rainbow",27941762,3744
64,Roulette,27636155,2870
65,"Not the End of the World",27220478,5590
66,"Teenage Dream",26954067,8571
67,Tucked,26004937,7829
68,"Déjà Vu",25889962,1784
69,Pearl,25196184,4022
70,bandaids,24143697,44923
71,"Save As Draft",22891251,1438
72,"It Takes Two",22880452,2323
73,"Last Friday Night (TGIF)",22484022,3213
74,"Miss You More",21705530,1693
75,"One Of The Boys",21696744,4960
76,"Thinking Of You - Acoustic Version",21655339,86155
77,"If You Can Afford Me",21480312,3046
78,"Never Really Over - R3HAB Remix",21451664,1078
79,"Dressin Up",18588934,2233
80,"Champagne Problems",18274578,2826
81,"When Im Gone (with Katy Perry) VIP Mix",17869606,2139
82,"Tommie Sunshines Megasix Smash-Up",17561322,2601
83,"Swish Swish - Valentino Khan Remix",17428882,1257
84,"Teary Eyes",17177546,3153
85,"What Makes A Woman",16857515,1299
86,"If We Ever Meet Again",16469644,6492
87,Spiritual,16345258,1821
88,"GORGEOUS (feat Kim Petras)",15935055,5307
89,Power,15751053,1104
