Rank,"Song Title",Streams,Daily
1,"Dark Horse",1935712648,671929
2,"Last Friday Night (T.G.I.F.)",1822337936,1018961
3,Roar,1520778619,426888
4,Firework,1493839325,550696
5,"The One That Got Away",1448485671,1547417
6,"Hot N Cold",1382581625,824585
7,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",1356517374,517017
8,"California Gurls",1288219183,731414
9,"I Kissed A Girl",1239193452,571568
10,"Teenage Dream",1150132523,581535
11,Unconditionally,875731338,291650
12,"Harleys In Hawaii",786561306,562653
13,"Wide Awake",779154508,671294
14,"Never Really Over",760764147,74070
15,"Part Of Me",757879505,306685
16,"Chained To The Rhythm",648267458,122518
17,E.T.,524465637,241777
18,"Swish Swish",450834535,37472
19,"Bon Appétit",381951811,179480
20,"The One That Got Away - Acoustic",336802125,49279
21,E.T.,324093881,116295
22,"When I'm Gone (with Katy Perry)",323871432,35179
23,"This Is How We Do",301640571,40087
24,365,271841401,31402
25,Birthday,264179320,59784
26,"If We Ever Meet Again",250469264,107038
27,Daisies,233094408,12832
28,"Who You Love (feat. Katy Perry)",193401360,24089
29,"Con Calma - Remix",192356501,20891
30,Rise,190526147,23431
31,Starstrukk,190433014,83924
32,"Thinking Of You",185882911,239996
33,"Cozy Little Christmas",169383267,2172
34,Smile,135306415,10309
35,"Small Talk",128642603,4077
36,"Waking Up In Vegas",118129044,42298
37,Peacock,72700061,11955
38,"Electric - Pokemon 25 Version",69056627,4919
39,"WOMAN’S WORLD",66040139,17151
40,"Legendary Lovers",65307098,459090
41,"I'M HIS, HE'S MINE (feat. Doechii)",65207214,28347
42,"Walking On Air",57889051,8725
43,LIFETIMES,57367402,19013
44,"Cry About It Later",52838464,5148
45,"International Smile",44918939,6585
46,"Ur So Gay",44799686,12920
47,"Not Like The Movies",43033555,4490
48,"Hummingbird Heartbeat",42649217,6183
49,"Hey Hey Hey",41978479,3458
50,"By The Grace Of God",39400126,2933
51,"Never Worn White",38161689,2329
52,"Circle The Drain",35807874,6067
53,"Resilient (ft. Aitana) [Tiësto Remix]",32944631,1389
54,"Where We Started",32453251,3747
55,"Love Me",32153047,3308
56,"Who Am I Living For?",31896898,4421
57,"I Kissed A Girl - Rock Remix",30895187,16925
58,Ghost,30691643,3933
59,Witness,30023566,1848
60,"This Moment",29391351,2709
61,"Hot N Cold - Rock Version",29114755,13602
62,"Cry About It Later (feat. Luísa Sonza & Bruno Martini)",29086407,822
63,"Double Rainbow",27910339,2640
64,Roulette,27611899,2067
65,"Not the End of the World",27172284,4249
66,"Teenage Dream",26881718,6789
67,Tucked,25940234,6156
68,"Déjà Vu",25874896,1326
69,Pearl,25159197,3485
70,bandaids,23742117,35447
71,"Save As Draft",22877558,1129
72,"It Takes Two",22860484,2107
73,"Last Friday Night (T.G.I.F.)",22456109,2350
74,"Miss You More",21690700,1384
75,"One Of The Boys",21651038,4229
76,"If You Can Afford Me",21451295,2734
77,"Never Really Over - R3HAB Remix",21442040,900
78,"Thinking Of You - Acoustic Version",20820709,83146
79,"Dressin' Up",18569128,1831
80,"Champagne Problems",18250228,2019
