Rank,"Song Title",Streams,Daily
1,"Dark Horse",1938127365,810096
2,"Last Friday Night (TGIF)",1825734287,1162668
3,Roar,1522332324,520745
4,Firework,1495771180,631404
5,"The One That Got Away",1453904178,1953630
6,"Hot N Cold",1385314182,942348
7,"Feels (feat Pharrell Williams Katy Perry Big Sean)",1358183534,532820
8,"California Gurls",1290562692,794314
9,"I Kissed A Girl",1241035904,638418
10,"Teenage Dream",1152027545,685743
11,Unconditionally,876663385,337065
12,"Harleys In Hawaii",788364078,629389
13,"Wide Awake",781130059,718682
14,"Never Really Over",761047358,101453
15,"Part Of Me",758928972,376332
16,"Chained To The Rhythm",648647022,133681
17,ET,525346783,310177
18,"Swish Swish",450962903,43350
19,"Bon Appétit",382557426,211759
20,"The One That Got Away - Acoustic",336980592,64669
21,ET,324525936,156381
22,"When Im Gone (with Katy Perry)",324020894,53784
23,"This Is How We Do",301783008,51168
24,365,271961622,42398
25,Birthday,264389611,72834
26,"If We Ever Meet Again",250815883,129147
27,Daisies,233143218,16826
28,"Who You Love (feat Katy Perry)",193501761,24880
29,"Con Calma - Remix",192436890,27700
30,Starstrukk,190731434,108365
31,Rise,190616665,31629
32,"Thinking Of You",186765406,311145
33,"Cozy Little Christmas",169390836,2531
34,Smile,135345652,13492
35,"Small Talk",128657995,5248
36,"Waking Up In Vegas",118276040,54709
37,Peacock,72739253,13611
38,"Electric - Pokemon 25 Version",69074706,6130
39,"Legendary Lovers",67160160,657953
40,"WOMANS WORLD",66105536,22765
41,"IM HIS HES MINE (feat Doechii)",65302802,33130
42,"Walking On Air",57922688,11584
43,LIFETIMES,57440596,25737
44,"Cry About It Later",52856755,6289
45,"International Smile",44945724,9984
46,"Ur So Gay",44844611,16604
47,"Not Like The Movies",43050979,6193
48,"Hummingbird Heartbeat",42672768,8124
49,"Hey Hey Hey",41990801,4205
50,"By The Grace Of God",39410329,3522
51,"Never Worn White",38169809,2581
52,"Circle The Drain",35830544,7892
53,"Resilient (ft Aitana) Tiësto Remix",32950223,1931
54,"Where We Started",32467930,5046
55,"Love Me",32165686,4670
56,"Who Am I Living For",31913831,6017
57,"I Kissed A Girl - Rock Remix",30959070,22843
58,Ghost,30705926,5325
59,Witness,30030532,2381
60,"This Moment",29402055,3786
61,"Hot N Cold - Rock Version",29166596,19576
62,"Cry About It Later (feat Luísa Sonza Bruno Martini)",29089628,1155
63,"Double Rainbow",27920496,3693
64,Roulette,27619821,2790
65,"Not the End of the World",27188320,5315
66,"Teenage Dream",26905484,8508
67,Tucked,25961060,7240
68,"Déjà Vu",25879859,1675
69,Pearl,25171361,4254
70,bandaids,23877893,46805
71,"Save As Draft",22881939,1551
72,"It Takes Two",22867728,2347
73,"Last Friday Night (TGIF)",22465209,3722
74,"Miss You More",21695571,1713
75,"One Of The Boys",21666711,5209
76,"If You Can Afford Me",21461307,3360
77,"Never Really Over - R3HAB Remix",21445268,1096
78,"Thinking Of You - Acoustic Version",21121057,102486
79,"Dressin Up",18575745,2256
80,"Champagne Problems",18258426,2893
81,"When Im Gone (with Katy Perry) VIP Mix",17857806,2209
82,"Tommie Sunshines Megasix Smash-Up",17546179,2521
83,"Swish Swish - Valentino Khan Remix",17421528,1291
84,"Teary Eyes",17158390,3532
85,"What Makes A Woman",16849869,1491
86,"If We Ever Meet Again",16432904,7176
87,Spiritual,16335326,1648
88,"GORGEOUS (feat Kim Petras)",15905828,4789
89,Power,15744722,938
90,"Choose Your Battles",14792580,1382
91,Mannequin,14525735,4594
92,Tsunami,14404954,1176
93,"ALL THE LOVE",14040593,8844
94,Pendulum,13940366,989
95,CRUSH,13800315,8446
96,"Bigger Than Me",13658875,1235
97,"ET - Benny Benassi Radio Edit",13422685,2089
98,"Waving Through A Window - from Dear Evan Hansen",13002859,455
99,NIRVANA,12005611,6879
100,"Chained To The Rhythm - Oliver Heldens Remix",11761341,661
101,"Mind Maze",11488725,663
102,Resilient,11339916,1463
103,"Only Love",11290729,1597
104,"Harleys In Hawaii - KANDY Remix",10726134,882
105,"365 - Zedd Remix",10702443,762
106,"Into Me You See",10226909,667
107,"ARTIFICIAL (feat JID)",9408538,3818
108,"GIMME GIMME (feat 21 Savage)",9341467,3753
109,"Im Still Breathing",9325280,2534
110,Lost,8852668,2448
111,WONDER,8683534,4111
112,"If We Ever Meet Again - International Radio Edit",8649036,2972
113,Fingerprints,8469082,2580
114,"Bon Appétit - 3LAU Remix",8327152,3881
115,"Birthday - Cash Cash Remix",8210814,935
116,"Self Inflicted",8046951,2915
117,"I Kissed A Girl - Live At MTV Unplugged 2009",7986939,972
118,OK,7924714,2324
119,"Daisies - Oliver Heldens Remix",7694942,572
120,TRUTH,6533201,2817
121,"All You Need Is Love",6492916,1041
122,"Smile - Joel Corry Remix",6121044,824
123,"365 - Jonas Aden Remix",5468149,389
124,"Thinking Of You - Live At MTV Unplugged 2009",5466448,23059
125,"Bon Appétit - Martin Jensen Remix",5346930,230
126,"Use Your Love",4976577,581
127,"Act My Age",4927892,713
128,"Daisies - Acoustic",4671019,425
129,"Swish Swish - Cheat Codes Remix",4588003,189
130,"The One That Got Away",4525312,8261
131,"Chained To The Rhythm - Hot Chip Remix",4442565,75
132,"Dance With The Devil",4002781,597
133,"Swish Swish - Blonde Remix",3968721,175
134,"Chained To The Rhythm (Feat Lil Yachty)",3640876,196
135,"Hackensack - Live At MTV Unplugged 2009",3567166,1247
136,"ET - Noisia Remix",3489002,231
137,"Part Of Me - Jacques Lu Conts Thin White Duke Mix",3330855,178
138,"NO TEARS FOR NEW YEARS",3186695,1905
139,"Rise - Monsieur Adi Radio Edit",2960754,207
140,ET,2908750,310
141,"Teenage Dream - Kaskade Club Remix",2753807,501
142,"ET - Tiësto RemixClub",2745576,169
143,"Daisies - MK Remix",2704953,114
144,"Hot N Cold - Manhattan Clique Remix Radio Edit",2655652,430
145,"365 - KUURO Remix",2501887,247
146,"California Gurls - Passion Pit Main Mix",2474507,490
147,"I WOKE UP",2312108,1569
148,"I Kissed A Girl - Remix",2195709,3960
149,"The One That Got Away - Mixin Marc Tony Svejda Peak Hour Club Mix",2110247,5362
150,"I Kissed A Girl - Nevins Rock Funkrokr Extended Mix",2046275,714
151,"Ur So Gay - Live At MTV Unplugged 2009",2043004,1624
152,"California Gurls - Armand Van Helden Remix",2009719,334
153,"HAS A HEART",1808195,1205
154,"Waking Up In Vegas - Live At MTV Unplugged 2009",1799765,492
155,"The One That Got Away - 7th Heaven Club Mix",1776257,105
156,"The One That Got Away - R3hab Club Mix",1767811,189
157,"Teenage Dream - Manhattan Clique Remix",1766688,246
158,"Brick By Brick - Live At MTV Unplugged 2009",1766634,490
159,"Bon Appétit - MUNA Remix",1755904,69
160,"Lost - Live At MTV Unplugged 2009",1574842,469
161,"If We Ever Meet Again - Digital Dog Radio Remix",1393517,237
162,"365 - Ellis Remix",1351724,525
163,"A Cup Of Coffee - Remixed Remastered 2023",1336256,704
164,"ET - Johnson Somerset John Monkman Remix",1285861,120
165,"Rise - Purity Ring Remix",1169234,55
