Rank,"Song Title",Streams,Daily
1,"Strip That Down (feat. Quavo)",1108876406,133646
2,"For You (With Rita Ora)",550157372,111936
3,"*Polaroid (With Jonas Blue & Lennon Stella)",445201367,48651
4,"Familiar (With J. Balvin)",297789733,21393
5,"*Get Low (With Zedd)",220578215,15648
6,"*Midnight (feat. Liam Payne)",215985255,21383
7,"Bedroom Floor",183431628,12077
8,"Stack It Up (feat. A Boogie Wit da Hoodie)",121661055,17329
9,"All I Want (For Christmas)",99181712,3576
10,"Naughty List (with Dixie)",70342085,1909
11,"Strip That Down - Acoustic",63061183,3744
12,"Live Forever (With Cheat Codes)",57920856,5900
13,"First Time",42104836,1697
14,"Sunshine - From the Motion Picture “Ron's Gone Wrong”",29619232,7109
15,Teardrops,26991426,16172
16,Remember,26832500,11819
17,"*Polaroid - Acoustic",25327007,1884
18,"Strip That Down - Nevada Remix",15871079,880
19,"Depend On It",13256070,2908
20,Slow,12934333,4261
21,"Let It Snow Let It Snow Let It Snow",12859477,167
22,"Heart Meet Break",10598046,2730
23,"Home With You",9893621,1941
24,"Stack It Up - Acoustic",9627674,521
25,"Say It All",7419305,3328
26,"*You & I - Big Payno Remix",7203324,319
27,"Tell Your Friends",7187685,1681
28,"*Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6847833,531
29,Weekend,6727710,1661
30,"Hips Don't Lie",6653799,1533
31,"Both Ways",5734664,1468
32,"Bedroom Floor - Cash Cash Remix",5498062,276
33,"*Polaroid - R3HAB Remix",5283617,135
34,"Rude Hours",5120284,1344
35,"*Steal My Girl - Big Payno & Afterhrs Pool Party Remix",4417960,226
36,"*Midnight (feat. Liam Payne) (Rompasso Remix)",3701958,175
37,"Bedroom Floor - Acoustic",3632887,273
38,"*Get Low - KUURO Remix",3010840,99
39,"Teardrops - Acoustic",2517712,1836
40,"*Midnight (feat. Liam Payne) (Jack Wins Remix)",2141084,145
41,"*Polaroid - CID & Jonas Blue Remix",1656404,57
42,"Bedroom Floor - NSG Remix",1483572,89
43,"*Midnight (feat. Liam Payne) (Alesso & ESH Remix)",1476757,83
44,"*Polaroid - Zac Samuel Remix",1176225,96
45,"*Midnight (feat. Liam Payne) (Vicetone Remix)",940221,219
46,"Live Forever (With Cheat Codes) - R3HAB Remix",798171,116
47,"*Midnight - Sylvain Armand & Kiko Franco Remix",719942,57
48,"Sunshine - From the Motion Picture “Ron's Gone Wrong” / Acoustic",674692,251
49,"Sunshine - From the Motion Picture “Ron's Gone Wrong'' (Billen Ted Remix)",540976,128
50,"Bedroom Floor - London On Da Track Remix",540269,31
51,"*Polaroid - HUGEL Remix",536504,40
52,"*Polaroid - Nolan van Lith Remix",282041,23
53,"Live Forever (with Cheat Codes) - 99 Souls Remix",271858,44
54,"Live Forever (With Cheat Codes) - Mahalo Remix",257801,39
55,"Live Forever (With Cheat Codes) - Dee Swan & Gregatron Remix",213178,38
56,"*I Don't Care - Payno Vs. Afterhrs Remix",198306,4
57,"*Midnight (feat. Liam Payne) (Magnificence Remix)",187698,23
