Rank,"Song Title",Streams,Daily
1,"Strip That Down (feat Quavo)",1120105128,159179
2,"For You (With Rita Ora)",559641721,122317
3,"Polaroid (With Jonas Blue Lennon Stella)",448884057,40042
4,"Familiar (With J Balvin)",299554233,21027
5,"Get Low (With Zedd)",221743526,14166
6,"Midnight (feat Liam Payne)",217397869,16807
7,"Bedroom Floor",184437625,11926
8,"Stack It Up (feat A Boogie Wit da Hoodie)",122800572,13277
9,"All I Want (For Christmas)",99379570,1915
10,"Naughty List (with Dixie)",70442685,988
11,"Strip That Down - Acoustic",63330301,3247
12,"Live Forever (With Cheat Codes)",58245727,3839
13,"First Time",42226736,1476
14,"Sunshine - From the Motion Picture Rons Gone Wrong",30165806,6416
15,Teardrops,28248144,15000
16,Remember,27684678,10135
17,"Polaroid - Acoustic",25445349,1299
18,"Strip That Down - Nevada Remix",15954881,1158
19,"Depend On It",13455123,2005
20,Slow,13206336,3148
21,"Let It Snow Let It Snow Let It Snow",12871594,158
22,"Heart Meet Break",10784173,2175
23,"Home With You",10047248,2022
24,"Stack It Up - Acoustic",9665822,446
25,"Say It All",7642307,2561
26,"Tell Your Friends",7306730,1402
27,"You I - Big Payno Remix",7227204,310
28,"Drag Me Down (feat LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6886891,501
29,Weekend,6834901,1235
30,"Hips Dont Lie",6757136,1160
31,"Both Ways",5824894,1146
32,"Bedroom Floor - Cash Cash Remix",5519113,266
33,"Polaroid - R3HAB Remix",5293422,110
34,"Rude Hours",5198550,1038
35,"Steal My Girl - Big Payno Afterhrs Pool Party Remix",4434663,192
36,"Midnight (feat Liam Payne) (Rompasso Remix)",3717222,217
37,"Bedroom Floor - Acoustic",3653139,294
38,"Get Low - KUURO Remix",3018735,86
39,"Teardrops - Acoustic",2638844,1628
40,"Midnight (feat Liam Payne) (Jack Wins Remix)",2152150,161
41,"Polaroid - CID Jonas Blue Remix",1660328,59
42,"Bedroom Floor - NSG Remix",1489753,70
43,"Midnight (feat Liam Payne) (Alesso ESH Remix)",1483755,86
44,"Polaroid - Zac Samuel Remix",1183060,98
45,"Midnight (feat Liam Payne) (Vicetone Remix)",955219,178
46,"Live Forever (With Cheat Codes) - R3HAB Remix",805609,87
47,"Midnight - Sylvain Armand Kiko Franco Remix",724245,47
48,"Sunshine - From the Motion Picture Rons Gone Wrong Acoustic",691112,200
49,"Sunshine - From the Motion Picture Rons Gone Wrong (Billen Ted Remix)",548733,87
50,"Bedroom Floor - London On Da Track Remix",543304,26
51,"Polaroid - HUGEL Remix",539239,31
52,"Polaroid - Nolan van Lith Remix",283809,24
53,"Live Forever (with Cheat Codes) - 99 Souls Remix",275127,40
54,"Live Forever (With Cheat Codes) - Mahalo Remix",260512,29
55,"Live Forever (With Cheat Codes) - Dee Swan Gregatron Remix",215499,20
56,"I Dont Care - Payno Vs Afterhrs Remix",198729,5567
57,"Midnight (feat Liam Payne) (Magnificence Remix)",189973,16
