Rank,"Song Title",Streams,Daily
1,"Strip That Down (feat. Quavo)",1114029396,120750
2,"For You (With Rita Ora)",554712653,91401
3,"Polaroid (With Jonas Blue & Lennon Stella)",446941958,34692
4,"Familiar (With J. Balvin)",298630226,17230
5,"Get Low (With Zedd)",221154581,11191
6,"Midnight (feat. Liam Payne)",216664806,14087
7,"Bedroom Floor",183926497,9467
8,"Stack It Up (feat. A Boogie Wit da Hoodie)",122231511,11743
9,"All I Want (For Christmas)",99291195,2122
10,"Naughty List (with Dixie)",70398423,832
11,"Strip That Down - Acoustic",63191740,2707
12,"Live Forever (With Cheat Codes)",58087823,3231
13,"First Time",42164742,1204
14,"Sunshine - From the Motion Picture “Ron's Gone Wrong”",29885231,5765
15,Teardrops,27634486,12462
16,Remember,27262066,7493
17,"Polaroid - Acoustic",25385182,1162
18,"Strip That Down - Nevada Remix",15909364,941
19,"Depend On It",13362243,1913
20,Slow,13078735,2226
21,"Let It Snow, Let It Snow, Let It Snow",12865476,111
22,"Heart Meet Break",10693561,1802
23,"Home With You",9965826,1755
24,"Stack It Up - Acoustic",9646104,362
25,"Say It All",7536015,2150
26,"Tell Your Friends",7249275,1072
27,"You & I - Big Payno Remix",7214861,232
28,"Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6866633,455
29,Weekend,6781920,1132
30,"Hips Don't Lie",6706210,1085
31,"Both Ways",5780535,928
32,"Bedroom Floor - Cash Cash Remix",5508129,188
33,"Polaroid - R3HAB Remix",5288008,90
34,"Rude Hours",5159155,774
35,"Steal My Girl - Big Payno & Afterhrs Pool Party Remix",4426062,177
36,"Midnight (feat. Liam Payne) (Rompasso Remix)",3709058,152
37,"Bedroom Floor - Acoustic",3642509,203
38,"Get Low - KUURO Remix",3014728,81
39,"Teardrops - Acoustic",2579099,1361
40,"Midnight (feat. Liam Payne) (Jack Wins Remix)",2146330,102
41,"Polaroid - CID & Jonas Blue Remix",1658257,35
42,"Bedroom Floor - NSG Remix",1486496,53
43,"Midnight (feat. Liam Payne) (Alesso & ESH Remix)",1479940,63
44,"Polaroid - Zac Samuel Remix",1179371,67
45,"Midnight (feat. Liam Payne) (Vicetone Remix)",947630,132
46,"Live Forever (With Cheat Codes) - R3HAB Remix",801704,78
47,"Midnight - Sylvain Armand & Kiko Franco Remix",721988,33
48,"Sunshine - From the Motion Picture “Ron's Gone Wrong” / Acoustic",682749,193
49,"Sunshine - From the Motion Picture “Ron's Gone Wrong'' (Billen Ted Remix)",544765,83
50,"Bedroom Floor - London On Da Track Remix",541836,38
51,"Polaroid - HUGEL Remix",537809,26
52,"Polaroid - Nolan van Lith Remix",282941,19
53,"Live Forever (with Cheat Codes) - 99 Souls Remix",273444,34
54,"Live Forever (With Cheat Codes) - Mahalo Remix",259108,30
55,"Live Forever (With Cheat Codes) - Dee Swan & Gregatron Remix",214296,21
56,"I Don't Care - Payno Vs. Afterhrs Remix",198461,5
57,"Midnight (feat. Liam Payne) (Magnificence Remix)",188801,19
