Rank,"Song Title",Streams,Daily
1,"Strip That Down (feat. Quavo)",1115231695,131010
2,"For You (With Rita Ora)",555739453,112224
3,"Polaroid (With Jonas Blue & Lennon Stella)",447365289,49534
4,"Familiar (With J. Balvin)",298828752,22346
5,"Get Low (With Zedd)",221247462,0
6,"Midnight (feat. Liam Payne)",216817606,17133
7,"Bedroom Floor",184035021,12355
8,"Stack It Up (feat. A Boogie Wit da Hoodie)",122355274,14041
9,"All I Want (For Christmas)",99311736,2406
10,"Naughty List (with Dixie)",70408252,1287
11,"Strip That Down - Acoustic",63222021,3134
12,"Live Forever (With Cheat Codes)",58111895,0
13,"First Time",42177667,1411
14,"Sunshine - From the Motion Picture “Ron's Gone Wrong”",29945873,6588
15,Teardrops,27769740,14609
16,Remember,27352597,10407
17,"Polaroid - Acoustic",25398534,1543
18,"Strip That Down - Nevada Remix",15918137,1139
19,"Depend On It",13381773,2277
20,Slow,13105805,2811
21,"Let It Snow, Let It Snow, Let It Snow",12866641,163
22,"Heart Meet Break",10712134,2307
23,"Home With You",9982569,1983
24,"Stack It Up - Acoustic",9650142,441
25,"Say It All",7558385,2288
26,"Tell Your Friends",7261120,1341
27,"Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6870801,479
28,Weekend,6793602,1360
29,"Hips Don't Lie",6716913,1383
30,"Both Ways",5789851,1049
31,"Bedroom Floor - Cash Cash Remix",5510294,259
32,"Polaroid - R3HAB Remix",5289149,143
33,"Rude Hours",5167257,938
34,"Steal My Girl - Big Payno & Afterhrs Pool Party Remix",4427861,212
35,"Midnight (feat. Liam Payne) (Rompasso Remix)",3710607,184
36,"Bedroom Floor - Acoustic",3644693,260
37,"Get Low - KUURO Remix",3015564,0
38,"Teardrops - Acoustic",2591603,1332
39,"Midnight (feat. Liam Payne) (Jack Wins Remix)",2147489,140
40,"Polaroid - CID & Jonas Blue Remix",1658723,47
41,"Bedroom Floor - NSG Remix",1487116,68
42,"Midnight (feat. Liam Payne) (Alesso & ESH Remix)",1480698,84
43,"Polaroid - Zac Samuel Remix",1180158,92
44,"Midnight (feat. Liam Payne) (Vicetone Remix)",949234,196
45,"Live Forever (With Cheat Codes) - R3HAB Remix",802502,0
46,"Midnight - Sylvain Armand & Kiko Franco Remix",722425,54
47,"Sunshine - From the Motion Picture “Ron's Gone Wrong” / Acoustic",684377,177
48,"Sunshine - From the Motion Picture “Ron's Gone Wrong'' (Billen Ted Remix)",545580,87
49,"Bedroom Floor - London On Da Track Remix",542192,44
50,"Polaroid - HUGEL Remix",538093,28
51,"Polaroid - Nolan van Lith Remix",283112,24
52,"Live Forever (with Cheat Codes) - 99 Souls Remix",273786,14411
53,"Live Forever (With Cheat Codes) - Mahalo Remix",259412,0
54,"Live Forever (With Cheat Codes) - Dee Swan & Gregatron Remix",214544,0
55,"I Don't Care - Payno Vs. Afterhrs Remix",198548,5
56,"Midnight (feat. Liam Payne) (Magnificence Remix)",189024,38
