Rank,"Song Title",Streams,Daily
1,"Strip That Down (feat. Quavo)",1117232626,138001
2,"For You (With Rita Ora)",557400705,114577
3,"Polaroid (With Jonas Blue & Lennon Stella)",448056083,49026
4,"Familiar (With J. Balvin)",299147864,22786
5,"Get Low (With Zedd)",221466021,15091
6,"Midnight (feat. Liam Payne)",217064419,17843
7,"Bedroom Floor",184214128,12483
8,"Stack It Up (feat. A Boogie Wit da Hoodie)",122551799,14093
9,"All I Want (For Christmas)",99343012,2015
10,"Naughty List (with Dixie)",70423806,942
11,"Strip That Down - Acoustic",63270435,3440
12,"Live Forever (With Cheat Codes)",58170751,3991
13,"First Time",42198952,1532
14,"Sunshine - From the Motion Picture “Ron's Gone Wrong”",30042558,6668
15,Teardrops,27978458,14516
16,Remember,27491281,10631
17,"Polaroid - Acoustic",25418869,1464
18,"Strip That Down - Nevada Remix",15933978,1140
19,"Depend On It",13413437,2113
20,Slow,13148190,3064
21,"Let It Snow, Let It Snow, Let It Snow",12868861,164
22,"Heart Meet Break",10742858,2349
23,"Home With You",10010157,1816
24,"Stack It Up - Acoustic",9657037,469
25,"Say It All",7595913,2806
26,"Tell Your Friends",7280967,1521
27,"You & I - Big Payno Remix",7221842,305
28,"Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6878054,496
29,Weekend,6811582,1230
30,"Hips Don't Lie",6734709,1355
31,"Both Ways",5805337,1134
32,"Bedroom Floor - Cash Cash Remix",5514051,292
33,"Polaroid - R3HAB Remix",5291022,135
34,"Rude Hours",5181223,1045
35,"Steal My Girl - Big Payno & Afterhrs Pool Party Remix",4430901,220
36,"Midnight (feat. Liam Payne) (Rompasso Remix)",3713409,199
37,"Bedroom Floor - Acoustic",3648344,258
38,"Get Low - KUURO Remix",3016908,85
39,"Teardrops - Acoustic",2612042,1417
40,"Midnight (feat. Liam Payne) (Jack Wins Remix)",2149454,152
41,"Polaroid - CID & Jonas Blue Remix",1659424,55
42,"Bedroom Floor - NSG Remix",1488191,95
43,"Midnight (feat. Liam Payne) (Alesso & ESH Remix)",1482021,97
44,"Polaroid - Zac Samuel Remix",1181391,89
45,"Midnight (feat. Liam Payne) (Vicetone Remix)",951667,186
46,"Live Forever (With Cheat Codes) - R3HAB Remix",803878,102
47,"Midnight - Sylvain Armand & Kiko Franco Remix",723236,71
48,"Sunshine - From the Motion Picture “Ron's Gone Wrong” / Acoustic",687436,221
49,"Sunshine - From the Motion Picture “Ron's Gone Wrong'' (Billen Ted Remix)",546978,92
50,"Bedroom Floor - London On Da Track Remix",542690,33
51,"Polaroid - HUGEL Remix",538597,36
52,"Polaroid - Nolan van Lith Remix",283421,24
53,"Live Forever (with Cheat Codes) - 99 Souls Remix",274418,39
54,"Live Forever (With Cheat Codes) - Mahalo Remix",259916,37
55,"Live Forever (With Cheat Codes) - Dee Swan & Gregatron Remix",215004,30
56,"I Don't Care - Payno Vs. Afterhrs Remix",198602,3
57,"Midnight (feat. Liam Payne) (Magnificence Remix)",189441,31
