Rank,"Song Title",Streams,Daily
1,Sucker,1646806758,278480
2,"Leave Before You Love Me (with Jonas Brothers)",1134261139,445345
3,"Only Human",587565486,120268
4,"What A Man Gotta Do",572847721,77574
5,"Burnin Up",320155013,126844
6,"Like Its Christmas",296274117,4875
7,Runaway,287199019,37697
8,"Lonely (with Jonas Brothers)",253541027,9891
9,Cool,227501823,20840
10,"Waffle House",204375096,67096
11,"Year 3000",198509910,45604
12,X,162279077,16106
13,Lovebug,151228534,38070
14,SOS,150207746,71511
15,"Do It Like That",140420500,32137
16,"I Believe",128349838,21152
17,"When You Look Me In The Eyes",127794860,80930
18,"Play My Music",100891958,38776
19,"Whos In Your Head",80035085,12691
20,Rollercoaster,77761531,11942
21,"Summer Baby",72010579,22933
22,"Remember This",68004150,9162
23,"I Need You Christmas",67565933,524
24,"Love Me To Heaven",63153278,82775
25,Wings,60880724,11613
26,"Love Her",59140218,4811
27,"Slow Motion",56622666,40595
28,Hesitate,50824463,6070
29,"Five More Minutes",50329945,4459
30,"Hold On",45271732,12454
31,"Strong Enough (feat Bailey Zimmerman)",43853123,15329
32,"Vacation Eyes",41149708,33163
33,"Fly With Me",37627364,10474
34,"Used To Be",35847647,3806
35,Paranoid,33545605,8766
36,Strangers,33442749,4987
37,"Dont Throw it Away",33030254,7408
38,Comeback,29686626,3192
39,"Every Single Time",29478298,3294
40,"Thats Just The Way We Roll",29317777,6633
41,Backwards,29101839,58706
42,"No Time To Talk",28226359,47952
43,"Greenlight - From Songland",26016388,1842
44,"Healing (Shattered Heart)",25142934,10826
45,"Montana Sky",23769803,13145
46,"Before The Storm (feat Miley Cyrus)",22930932,4451
47,Celebrate,22738040,17047
48,"Happy When Im Sad",22103805,1835
49,Trust,21267799,1616
50,Selfish,20495025,4307
51,"I Dare You",19917017,26098
52,"I Cant Lose",18878661,26009
53,"LA Baby (Where Dreams Are Made Of)",18046353,3969
54,"Loved You Better (with Dean Lewis)",17596385,18514
55,Tonight,17226906,2931
56,"Shouldve Said No - The 3D Concert Experience",15398395,3165
57,"Goodnight and Goodbye",15385486,2716
58,"Your Biggest Fan",15052166,1958
59,"A Little Bit Longer",15033486,2112
60,"Much Better",13945947,2067
61,"Sail Away",13555725,5194
62,"Little Bird",12741155,6813
63,"Still In Love With You",12688387,2407
64,Shelf,12573173,2673
65,"First Time",12554322,1174
66,"Before The Storm duet with Jonas Brothers (Live)",11028957,1392
67,"Pushin Me Away",10931350,1937
68,"Hello Beautiful",10925261,1809
69,"Coming Home This Christmas",10603810,2123
70,"On the Line",10553938,8487
71,"Just Friends",10415938,1893
72,Miracle,10396611,2283
73,"Hey You",10241446,1005
74,"Walls (with Jon Bellion)",10191065,3366
75,"Video Girl",10073108,1749
76,Sorry,9318380,1928
77,Australia,8947497,1750
78,Americana,8644795,2040
79,"World War III",8335611,1146
80,"BB Good",8302676,1545
81,Critical,8202809,648
82,"Cant Have You",8149085,2525
83,"Black Keys",8146490,747
84,Inseparable,8007563,1622
85,"Please Be Mine",7968592,2948
86,"Got Me Going Crazy",7412711,1137
87,"Summer In The Hamptons",7381126,1651
88,"Year 3000 20",6800413,1994
89,Tantrum,6562984,7337
90,"Do It Like That (Alan Walker Remix)",6556939,1301
91,Hollywood,6446178,1948
92,Games,6426223,1286
93,"Happen To Me (feat Jonas Brothers)",6096898,18654
94,"Hey Baby",6015254,1096
95,Tables,5957070,8072
96,"cliché - Jonas Brothers remix",5922309,10742
97,"Turn Right",5419518,718
98,"Poison Ivy",5309506,815
99,Mandy,5263685,765
100,"Holiday (with Jonas Brothers)",5145333,243
101,"Keep It Real",5138441,1054
102,Invisible,5132289,1027
103,"Mirror to the Sky",5123768,12176
104,"One Man Show",5091986,908
105,"Things Will Never Be the Same",4769733,537
106,"Feelin Alive",4719936,544
107,"We Got the Party Duet with Jonas Brothers - Live from Arrowhead Pond Anaheim USA2008",4558064,3839
108,"Greetings From Your Hometown (with Switchfoot)",4536836,5267
109,"Take A Breath",4460343,1199
110,"What Did I Do To Your Heart",4449461,771
111,"Live To Party",4369544,1362
112,Bully,3920232,4009
113,"Dont Speak",3874420,654
114,"Do It Like That (Jersey Club Remix)",3715033,561
115,"Heat Of The Moment",3373972,3787
116,"Make It Right",3346610,307
117,"Celebrate Happy",3337032,3115
118,"When You Know",3288703,3210
119,Jersey,3257297,369
120,Fall,3193753,402
121,"Waste No Time",3026587,3655
122,"6 Minutes",2909509,567
123,"Chillin In the Summertime",2810739,329
124,"Summer Rain",2792761,298
125,"Do It Like That (Pop RB Remix)",2647764,578
126,"I Am What I Am",2541175,419
127,Lucky,2503510,2634
128,"Do It Like That (Jax Jones Remix)",2438725,563
129,"Set This Party Off",2385237,251
130,Drive,2177727,238
131,"Healing (Shattered Heart) - Sam Feldt Remix",2137920,684
132,"The Beautiful Letdown (Jonas Brothers Version)",2122828,614
133,"Vacation Eyes - Live From The O2 London",2052601,3307
134,"Dont Charge Me For The Crime (feat Common)",1904736,249
135,"This Is Me - The 3D Concert Experience",1868617,517
136,"Remember This - NBC Olympics Edition",1673181,168
137,Time,1553232,500
138,"Love Is On Its Way - The 3D Concert Experience",1548095,433
139,"SOS - Live",1427757,423
140,"Time for Me to Fly",1390167,493
141,"The Greatest (feat Jonas Brothers)",1387782,4832
142,"Burnin Up - The 3D Concert Experience",1378642,213
143,"Love Me To Heaven - Acoustic",1373094,1502
144,"What I Go to School For",1352058,498
145,"Live To Party - The 3D Concert Experience",1317290,223
146,"Holiday (with Jonas Brothers LL COOL J)",1253182,39
147,"Thats Just The Way We Roll - The 3D Concert Experience",1083628,194
148,"Im Gonna Getcha Good - The 3D Concert Experience",1072637,197
149,"SOS - The 3D Concert Experience",1040526,178
150,"Hold On - The 3D Concert Experience",973436,214
151,705,956581,357
152,"Remember When",878152,553
153,"Like Its Christmas (Live Version)",843188,357
154,"Celebrate - Live From The O2 London",819692,1540
155,"Pushin Me Away - The 3D Concert Experience",802277,162
156,Underdog,800385,284
157,"Video Girl - The 3D Concert Experience",799650,193
158,"One Day at a Time",787817,307
159,"Tonight - The 3D Concert Experience",760506,135
160,"BB Good - The 3D Concert Experience",756071,146
161,"Jealous - Live From The O2 London",727995,2011
162,"Hello Beautiful - The 3D Concert Experience",720130,108
163,"Cake By The Ocean - Live From The O2 London",692351,1551
164,"You Just Dont Know It",682448,247
165,"Gotta Find You - Live From The O2 London",677156,1698
166,"When You Look Me In The Eyes - Live From The O2 London",658927,2834
167,Sucker,649457,90
168,"Better Off Alone",607516,378
169,"Burnin Up - Live From The O2 London",561754,1007
170,"SOS - Live From The O2 London",534368,919
171,"What A Man Gotta Do - Live From The O2 London",504010,787
172,"Dreams - Live at SSE Arena Belfast",496283,870
173,"Waffle House - Live From The O2 London",481933,765
174,"Summer Baby - Live From The O2 London",463681,827
175,"Leave Before You Love Me - Live From The O2 London",453620,989
176,"Play My Music - Live From The O2 London",449961,837
177,"Lovebug - Live From The O2 London",444017,789
178,"Sucker (Live Version)",438322,295
179,"Wouldnt Change A Thing (feat Demi Lovato) - Live",409266,7749
180,"Thats Just The Way We Roll - Live From The O2 London",407111,657
181,"Year 3000 (feat Busted) - Live From The O2 London",403676,619
182,"When You Know - Live From The O2 London",373740,518
183,"Walls - Live From The O2 London",327617,642
184,"Only Human - Live From The O2 London",320486,661
185,"Fly With Me - Live From The O2 London",305406,455
186,"Intro - Live From The O2 London",298387,389
187,"Sucker - Live From The O2 London",280660,509
188,"Paranoid - Live From The O2 London",271477,462
189,"Backwards - Live",255128,3487
190,"Vacation Eyes (feat JoJo) - Live",225371,1853
191,"She Looks So Perfect (feat 5 Seconds of Summer) - Live",214260,3062
192,"Young Dumb Broke (feat Khalid) - Live",204333,1255
193,"Sucker (feat mgk) - Live",188854,1901
194,"No Air (feat Jordin Sparks) - Live",173792,2014
195,"Joyful Kings - Medley",168410,9
196,"I Believe (feat John Legend) - Live",158354,1349
197,"Im Just A Kid (feat Simple Plan) - Live",134212,1779
