Rank,"Song Title",Streams,Daily
1,Sucker,1646256618,265396
2,"Leave Before You Love Me (with Jonas Brothers)",1133354276,415271
3,"Only Human",587333672,104666
4,"What A Man Gotta Do",572696058,72576
5,"Burnin Up",319910086,112379
6,"Like Its Christmas",296264337,4698
7,Runaway,287124698,38248
8,"Lonely (with Jonas Brothers)",253521466,9018
9,Cool,227461414,17880
10,"Waffle House",204246280,61655
11,"Year 3000",198421179,42306
12,X,162247481,14702
13,Lovebug,151152928,32068
14,SOS,150068209,58517
15,"Do It Like That",140357079,30784
16,"I Believe",128308141,20158
17,"When You Look Me In The Eyes",127633460,75455
18,"Play My Music",100814914,33600
19,"Whos In Your Head",80010721,11233
20,Rollercoaster,77738143,11536
21,"Summer Baby",71965950,20742
22,"Remember This",67986173,8041
23,"I Need You Christmas",67564920,478
24,"Love Me To Heaven",62989593,76111
25,Wings,60857287,11007
26,"Love Her",59131199,3780
27,"Slow Motion",56541598,37231
28,Hesitate,50812545,5630
29,"Five More Minutes",50320903,4236
30,"Hold On",45247238,11054
31,"Strong Enough (feat Bailey Zimmerman)",43822794,14611
32,"Vacation Eyes",41083685,29816
33,"Fly With Me",37606474,9757
34,"Used To Be",35840347,3672
35,Paranoid,33528663,7151
36,Strangers,33432977,4731
37,"Dont Throw it Away",33016629,6281
38,Comeback,29680027,2852
39,"Every Single Time",29471972,2835
40,"Thats Just The Way We Roll",29304772,5804
41,Backwards,28986603,53865
42,"No Time To Talk",28131545,44834
43,"Greenlight - From Songland",26012845,1554
44,"Healing (Shattered Heart)",25121728,9670
45,"Montana Sky",23744573,12520
46,"Before The Storm (feat Miley Cyrus)",22922384,3824
47,Celebrate,22704972,15023
48,"Happy When Im Sad",22100229,1618
49,Trust,21264538,1572
50,Selfish,20495025,4307
51,"I Dare You",19867926,21129
52,"I Cant Lose",18826497,24831
53,"LA Baby (Where Dreams Are Made Of)",18038379,3306
54,"Loved You Better (with Dean Lewis)",17559616,18131
55,Tonight,17221270,2600
56,"Shouldve Said No - The 3D Concert Experience",15392122,2802
57,"Goodnight and Goodbye",15380032,2406
58,"Your Biggest Fan",15048179,1845
59,"A Little Bit Longer",15029374,1905
60,"Much Better",13941774,1907
61,"Sail Away",13544881,4857
62,"Little Bird",12727313,6768
63,"Still In Love With You",12683829,1939
64,Shelf,12567782,2562
65,"First Time",12552017,1076
66,"Before The Storm duet with Jonas Brothers (Live)",11026144,1273
67,"Pushin Me Away",10927551,1801
68,"Hello Beautiful",10921751,1621
69,"Coming Home This Christmas",10599560,1995
70,"On the Line",10535236,1443
71,"Just Friends",10412341,1614
72,Miracle,10391951,2234
73,"Hey You",10239371,896
74,"Walls (with Jon Bellion)",10184207,3326
75,"Video Girl",10069821,1436
76,Sorry,9314399,1659
77,Australia,8944058,1491
78,Americana,8640734,1877
79,"World War III",8333295,1053
80,"BB Good",8299728,1261
81,Critical,8201496,591
82,"Black Keys",8144930,706
83,"Cant Have You",8144131,2278
84,Inseparable,8004333,1434
85,"Please Be Mine",7962677,2652
86,"Got Me Going Crazy",7410550,1007
87,"Summer In The Hamptons",7377656,1622
88,"Year 3000 20",6796474,1846
89,"Do It Like That (Alan Walker Remix)",6554257,1496
90,Tantrum,6548543,6901
91,Hollywood,6442257,1766
92,Games,6423708,1170
93,"Happen To Me (feat Jonas Brothers)",6062201,16752
94,"Hey Baby",6013104,974
95,Tables,5941340,7230
96,"cliché - Jonas Brothers remix",5901242,10359
97,"Turn Right",5418035,660
98,"Poison Ivy",5307846,764
99,Mandy,5262190,694
100,"Holiday (with Jonas Brothers)",5144880,201
101,"Keep It Real",5136340,880
102,Invisible,5130298,881
103,"Mirror to the Sky",5100118,10654
104,"One Man Show",5090237,754
105,"Things Will Never Be the Same",4768682,565
106,"Feelin Alive",4718871,425
107,"We Got the Party Duet with Jonas Brothers - Live from Arrowhead Pond Anaheim USA2008",4550407,3681
108,"Greetings From Your Hometown (with Switchfoot)",4526456,4972
109,"Take A Breath",4458004,1096
110,"What Did I Do To Your Heart",4447900,717
111,"Live To Party",4366767,1159
112,Bully,3912115,3719
113,"Dont Speak",3873084,641
114,"Do It Like That (Jersey Club Remix)",3713905,862
115,"Heat Of The Moment",3366412,3383
116,"Make It Right",3345993,310
117,"Celebrate Happy",3330660,3314
118,"When You Know",3282018,3105
119,Jersey,3256585,290
120,Fall,3192968,359
121,"Waste No Time",3019536,3276
122,"6 Minutes",2908300,499
123,"Chillin In the Summertime",2810037,344
124,"Summer Rain",2792132,319
125,"Do It Like That (Pop RB Remix)",2646666,800
126,"I Am What I Am",2540359,377
127,Lucky,2498242,2563
128,"Do It Like That (Jax Jones Remix)",2437626,806
129,"Set This Party Off",2384722,247
130,Drive,2177217,246
131,"Healing (Shattered Heart) - Sam Feldt Remix",2136572,683
132,"The Beautiful Letdown (Jonas Brothers Version)",2121601,574
133,"Vacation Eyes - Live From The O2 London",2046285,2750
134,"Dont Charge Me For The Crime (feat Common)",1904227,224
135,"This Is Me - The 3D Concert Experience",1867626,315
136,"Remember This - NBC Olympics Edition",1672832,144
137,Time,1552258,460
138,"Love Is On Its Way - The 3D Concert Experience",1547235,396
139,"SOS - Live",1426912,423
140,"Time for Me to Fly",1389169,442
141,"The Greatest (feat Jonas Brothers)",1387782,4832
142,"Burnin Up - The 3D Concert Experience",1378219,177
143,"Love Me To Heaven - Acoustic",1369844,1588
144,"What I Go to School For",1351087,444
145,"Live To Party - The 3D Concert Experience",1316861,181
146,"Holiday (with Jonas Brothers LL COOL J)",1253182,39
147,"Thats Just The Way We Roll - The 3D Concert Experience",1083229,169
148,"Im Gonna Getcha Good - The 3D Concert Experience",1072202,173
149,"SOS - The 3D Concert Experience",1040164,156
150,"Hold On - The 3D Concert Experience",973026,169
151,705,955879,338
152,"Remember When",876965,591
153,"Like Its Christmas (Live Version)",842399,328
154,"Celebrate - Live From The O2 London",816666,1417
155,"Pushin Me Away - The 3D Concert Experience",801946,149
156,Underdog,799794,256
157,"Video Girl - The 3D Concert Experience",799223,184
158,"One Day at a Time",787190,270
159,"Tonight - The 3D Concert Experience",760207,131
160,"BB Good - The 3D Concert Experience",755767,123
161,"Jealous - Live From The O2 London",723888,1991
162,"Hello Beautiful - The 3D Concert Experience",719894,103
163,"Cake By The Ocean - Live From The O2 London",689347,1333
164,"You Just Dont Know It",681944,220
165,"Gotta Find You - Live From The O2 London",673779,1155
166,"When You Look Me In The Eyes - Live From The O2 London",653098,3125
167,Sucker,649299,146
168,"Better Off Alone",606754,364
169,"Burnin Up - Live From The O2 London",559689,919
170,"SOS - Live From The O2 London",532539,865
171,"What A Man Gotta Do - Live From The O2 London",502427,668
172,"Dreams - Live at SSE Arena Belfast",494357,887
173,"Waffle House - Live From The O2 London",480361,697
174,"Summer Baby - Live From The O2 London",461991,732
175,"Leave Before You Love Me - Live From The O2 London",451710,815
176,"Play My Music - Live From The O2 London",448244,770
177,"Lovebug - Live From The O2 London",442386,769
178,"Sucker (Live Version)",437737,261
179,"Thats Just The Way We Roll - Live From The O2 London",405776,538
180,"Year 3000 (feat Busted) - Live From The O2 London",402337,641
181,"Wouldnt Change A Thing (feat Demi Lovato) - Live",393758,6234
182,"When You Know - Live From The O2 London",372647,493
183,"Walls - Live From The O2 London",326304,570
184,"Only Human - Live From The O2 London",319175,625
185,"Fly With Me - Live From The O2 London",304482,425
186,"Intro - Live From The O2 London",297619,341
187,"Sucker - Live From The O2 London",279685,449
188,"Paranoid - Live From The O2 London",270609,367
189,"Backwards - Live",248198,3226
190,"Vacation Eyes (feat JoJo) - Live",221570,1858
191,"She Looks So Perfect (feat 5 Seconds of Summer) - Live",208164,2900
192,"Young Dumb Broke (feat Khalid) - Live",201804,1181
193,"Sucker (feat mgk) - Live",185053,2080
194,"No Air (feat Jordin Sparks) - Live",169669,1916
195,"Joyful Kings - Medley",168395,7
196,"I Believe (feat John Legend) - Live",155675,1183
197,"Im Just A Kid (feat Simple Plan) - Live",130720,1558
198,"The Reason (feat Hoobastank) - Live",122353,1554
199,"Slow Motion - Gil Glaze Remix",111553,206
200,"Take A Breath (feat Dashboard Confessional) - Live",102346,1022
201,"Hey There Delilah (feat Plain White Ts) - Live",100784,0
