Rank,"Song Title",Streams,Daily
1,Sucker,1644355469,244357
2,"Leave Before You Love Me (with Jonas Brothers)",1130312247,412015
3,"Only Human",586567736,98536
4,"What A Man Gotta Do",572173184,72401
5,"Burnin' Up",319105918,100859
6,"Like It's Christmas",296231092,4723
7,Runaway,286866880,33350
8,"Lonely (with Jonas Brothers)",253458565,8166
9,Cool,227330715,17482
10,"Waffle House",203793608,61957
11,"Year 3000",198124816,39008
12,X,162144061,12906
13,Lovebug,150925036,30428
14,S.O.S.,149656947,52632
15,"Do It Like That",140141689,30544
16,"I Believe",128170707,19204
17,"When You Look Me In The Eyes",127260596,41239
18,"Play My Music",100571679,33833
19,"Who's In Your Head",79928375,10378
20,Rollercoaster,77661756,11088
21,"Summer Baby",71814164,20623
22,"Remember This",67927492,7796
23,"I Need You Christmas",67561636,478
24,"Love Me To Heaven",62430878,79698
25,Wings,60780229,10650
26,"Love Her",59103242,3861
27,"Slow Motion",56274753,34835
28,Hesitate,50775115,5413
29,"Five More Minutes",50291321,3929
30,"Hold On",45174357,9507
31,"Strong Enough (feat. Bailey Zimmerman)",43716322,15717
32,"Vacation Eyes",40882691,28960
33,"Fly With Me",37544853,8245
34,"Used To Be",35818374,3001
35,Paranoid,33479306,6624
36,Strangers,33400347,4876
37,"Don't Throw it Away",32972571,6053
38,Comeback,29660730,2811
39,"Every Single Time",29451360,2794
40,"That's Just The Way We Roll",29265620,5042
41,Backwards,28605785,56820
42,"No Time To Talk",27813197,42736
43,"Greenlight - From ""Songland""",26001452,1560
44,"Healing (Shattered Heart)",25052168,8614
45,"Montana Sky",23664541,12309
46,"Before The Storm (feat. Miley Cyrus)",22896032,3718
47,Celebrate!,22597273,15868
48,"Happy When I'm Sad",22089182,1496
49,Trust,21253916,1372
50,Selfish,20464874,4545
51,"I Dare You",19699733,25113
52,"I Can’t Lose",18652529,23588
53,"L.A. Baby (Where Dreams Are Made Of)",18014568,3505
54,"Loved You Better (with Dean Lewis)",17439266,16704
55,Tonight,17203887,2397
56,"Should've Said No - The 3D Concert Experience",15368812,3303
57,"Goodnight and Goodbye",15364642,2191
58,"Your Biggest Fan",15035675,1811
59,"A Little Bit Longer",15016574,1793
60,"Much Better",13929190,1659
61,"Sail Away",13512542,4937
62,"Little Bird",12681294,6691
63,"Still In Love With You",12670665,1715
64,Shelf,12550369,2424
65,"First Time",12544849,974
66,"Before The Storm – duet with Jonas Brothers (Live)",11016661,1522
67,"Pushin' Me Away",10916066,1560
68,"Hello Beautiful",10911441,1367
69,"Coming Home This Christmas",10585489,1977
70,"On the Line",10525941,1329
71,"Just Friends",10401675,1405
72,Miracle,10376768,2152
73,"Hey You",10233018,933
74,"Walls (with Jon Bellion)",10160620,2861
75,"Video Girl",10060204,1332
76,Sorry,9302947,1568
77,Australia,8934116,1328
78,Americana,8627292,1918
79,"World War III",8326175,946
80,"BB Good",8290571,1149
81,Critical,8197246,580
82,"Black Keys",8140272,668
83,"Can't Have You",8130056,1924
84,Inseparable,7994828,1286
85,"Please Be Mine",7946251,2238
86,"Got Me Going Crazy",7403541,995
87,"Summer In The Hamptons",7366789,1524
88,"Year 3000 2.0",6783800,1655
89,"Do It Like That (Alan Walker Remix)",6544295,1323
90,Tantrum,6499839,6463
91,Hollywood,6431658,1481
92,Games,6416187,1003
93,"Hey Baby",6006618,933
94,"Happen To Me (feat. Jonas Brothers)",5944122,16508
95,Tables,5891133,6550
96,"cliché - Jonas Brothers remix",5827479,9957
97,"Turn Right",5413248,669
98,"Poison Ivy",5302762,708
99,Mandy,5257338,638
100,"Holiday (with Jonas Brothers)",5143167,213
101,"Keep It Real",5130112,918
102,Invisible,5124210,901
103,"One Man Show",5084881,776
104,"Mirror to the Sky",5026427,9754
105,"Things Will Never Be the Same",4765130,461
106,"Feelin' Alive",4715856,459
