Rank,"Song Title",Streams,Daily
1,Sucker,1646528278,271660
2,"Leave Before You Love Me (with Jonas Brothers)",1133815794,461518
3,"Only Human",587445218,111546
4,"What A Man Gotta Do",572770147,74089
5,"Burnin Up",320028169,118083
6,"Like Its Christmas",296269242,4905
7,Runaway,287161322,36624
8,"Lonely (with Jonas Brothers)",253531136,9670
9,Cool,227480983,19569
10,"Waffle House",204308000,61720
11,"Year 3000",198464306,43127
12,X,162262971,15490
13,Lovebug,151190464,37536
14,SOS,150136235,68026
15,"Do It Like That",140388363,31284
16,"I Believe",128328686,20545
17,"When You Look Me In The Eyes",127713930,80470
18,"Play My Music",100853182,38268
19,"Whos In Your Head",80022394,11673
20,Rollercoaster,77749589,11446
21,"Summer Baby",71987646,21696
22,"Remember This",67994988,8815
23,"I Need You Christmas",67565409,489
24,"Love Me To Heaven",63070503,80910
25,Wings,60869111,11824
26,"Love Her",59135407,4208
27,"Slow Motion",56582071,40473
28,Hesitate,50818393,5848
29,"Five More Minutes",50325486,4583
30,"Hold On",45259278,12040
31,"Strong Enough (feat Bailey Zimmerman)",43837794,15000
32,"Vacation Eyes",41116545,32860
33,"Fly With Me",37616890,10416
34,"Used To Be",35843841,3494
35,Paranoid,33536839,8176
36,Strangers,33437762,4785
37,"Dont Throw it Away",33022846,6217
38,Comeback,29683434,3407
39,"Every Single Time",29475004,3032
40,"Thats Just The Way We Roll",29311144,6372
41,Backwards,29043133,56530
42,"No Time To Talk",28178407,46862
43,"Greenlight - From Songland",26014546,1701
44,"Healing (Shattered Heart)",25132108,10380
45,"Montana Sky",23756658,12085
46,"Before The Storm (feat Miley Cyrus)",22926481,4097
47,Celebrate,22720993,16021
48,"Happy When Im Sad",22101970,1741
49,Trust,21266183,1645
50,Selfish,20495025,4307
51,"I Dare You",19890919,22993
52,"I Cant Lose",18852652,26155
53,"LA Baby (Where Dreams Are Made Of)",18042384,4005
54,"Loved You Better (with Dean Lewis)",17577871,18255
55,Tonight,17223975,2705
56,"Shouldve Said No - The 3D Concert Experience",15395230,3108
57,"Goodnight and Goodbye",15382770,2738
58,"Your Biggest Fan",15050208,2029
59,"A Little Bit Longer",15031374,2000
60,"Much Better",13943880,2106
61,"Sail Away",13550531,5650
62,"Little Bird",12734342,7029
63,"Still In Love With You",12685980,2151
64,Shelf,12570500,2718
65,"First Time",12553148,1131
66,"Before The Storm duet with Jonas Brothers (Live)",11027565,1421
67,"Pushin Me Away",10929413,1862
68,"Hello Beautiful",10923452,1701
69,"Coming Home This Christmas",10601687,2127
70,"On the Line",10545451,10215
71,"Just Friends",10414045,1704
72,Miracle,10394328,2377
73,"Hey You",10240441,1070
74,"Walls (with Jon Bellion)",10187699,3492
75,"Video Girl",10071359,1538
76,Sorry,9316452,2053
77,Australia,8945747,1689
78,Americana,8642755,2021
79,"World War III",8334465,1170
80,"BB Good",8301131,1403
81,Critical,8202161,665
82,"Cant Have You",8146560,2429
83,"Black Keys",8145743,813
84,Inseparable,8005941,1608
85,"Please Be Mine",7965644,2967
86,"Got Me Going Crazy",7411574,1024
87,"Summer In The Hamptons",7379475,1819
88,"Year 3000 20",6798419,1945
89,Tantrum,6555647,7104
90,"Do It Like That (Alan Walker Remix)",6555638,1381
91,Hollywood,6444230,1973
92,Games,6424937,1229
93,"Happen To Me (feat Jonas Brothers)",6078244,16043
94,"Hey Baby",6014158,1054
95,Tables,5948998,7658
96,"cliché - Jonas Brothers remix",5911567,10325
97,"Turn Right",5418800,765
98,"Poison Ivy",5308691,845
99,Mandy,5262920,730
100,"Holiday (with Jonas Brothers)",5145090,210
101,"Keep It Real",5137387,1047
102,Invisible,5131262,964
103,"Mirror to the Sky",5111592,11474
104,"One Man Show",5091078,841
105,"Things Will Never Be the Same",4769196,514
106,"Feelin Alive",4719392,521
107,"We Got the Party Duet with Jonas Brothers - Live from Arrowhead Pond Anaheim USA2008",4554225,3818
108,"Greetings From Your Hometown (with Switchfoot)",4531569,5113
109,"Take A Breath",4459144,1140
110,"What Did I Do To Your Heart",4448690,790
111,"Live To Party",4368182,1415
112,Bully,3916223,4108
113,"Dont Speak",3873766,682
114,"Do It Like That (Jersey Club Remix)",3714472,567
115,"Heat Of The Moment",3370185,3773
116,"Make It Right",3346303,310
117,"Celebrate Happy",3333917,3257
118,"When You Know",3285493,3475
119,Jersey,3256928,343
120,Fall,3193351,383
121,"Waste No Time",3022932,3396
122,"6 Minutes",2908942,642
123,"Chillin In the Summertime",2810410,373
124,"Summer Rain",2792463,331
125,"Do It Like That (Pop RB Remix)",2647186,520
126,"I Am What I Am",2540756,397
127,Lucky,2500876,2634
128,"Do It Like That (Jax Jones Remix)",2438162,536
129,"Set This Party Off",2384986,264
130,Drive,2177489,272
131,"Healing (Shattered Heart) - Sam Feldt Remix",2137236,664
132,"The Beautiful Letdown (Jonas Brothers Version)",2122214,613
133,"Vacation Eyes - Live From The O2 London",2049294,3009
134,"Dont Charge Me For The Crime (feat Common)",1904487,260
135,"This Is Me - The 3D Concert Experience",1868100,474
136,"Remember This - NBC Olympics Edition",1673013,181
137,Time,1552732,474
138,"Love Is On Its Way - The 3D Concert Experience",1547662,427
139,"SOS - Live",1427334,422
140,"Time for Me to Fly",1389674,505
141,"The Greatest (feat Jonas Brothers)",1387782,4832
142,"Burnin Up - The 3D Concert Experience",1378429,210
143,"Love Me To Heaven - Acoustic",1371592,1748
144,"What I Go to School For",1351560,473
145,"Live To Party - The 3D Concert Experience",1317067,206
146,"Holiday (with Jonas Brothers LL COOL J)",1253182,39
147,"Thats Just The Way We Roll - The 3D Concert Experience",1083434,205
148,"Im Gonna Getcha Good - The 3D Concert Experience",1072440,238
149,"SOS - The 3D Concert Experience",1040348,184
150,"Hold On - The 3D Concert Experience",973222,196
151,705,956224,345
152,"Remember When",877599,634
153,"Like Its Christmas (Live Version)",842831,432
154,"Celebrate - Live From The O2 London",818152,1486
155,"Pushin Me Away - The 3D Concert Experience",802115,169
156,Underdog,800101,307
157,"Video Girl - The 3D Concert Experience",799457,234
158,"One Day at a Time",787510,320
159,"Tonight - The 3D Concert Experience",760371,164
160,"BB Good - The 3D Concert Experience",755925,158
161,"Jealous - Live From The O2 London",725984,2096
162,"Hello Beautiful - The 3D Concert Experience",720022,128
163,"Cake By The Ocean - Live From The O2 London",690800,1453
164,"You Just Dont Know It",682201,257
165,"Gotta Find You - Live From The O2 London",675458,1679
166,"When You Look Me In The Eyes - Live From The O2 London",656093,2995
167,Sucker,649367,68
168,"Better Off Alone",607138,384
169,"Burnin Up - Live From The O2 London",560747,1058
170,"SOS - Live From The O2 London",533449,910
171,"What A Man Gotta Do - Live From The O2 London",503223,796
172,"Dreams - Live at SSE Arena Belfast",495413,1056
173,"Waffle House - Live From The O2 London",481168,807
174,"Summer Baby - Live From The O2 London",462854,863
175,"Leave Before You Love Me - Live From The O2 London",452631,921
176,"Play My Music - Live From The O2 London",449124,880
177,"Lovebug - Live From The O2 London",443228,842
178,"Sucker (Live Version)",438027,290
179,"Thats Just The Way We Roll - Live From The O2 London",406454,678
180,"Year 3000 (feat Busted) - Live From The O2 London",403057,720
181,"Wouldnt Change A Thing (feat Demi Lovato) - Live",401517,7759
182,"When You Know - Live From The O2 London",373222,575
183,"Walls - Live From The O2 London",326975,671
184,"Only Human - Live From The O2 London",319825,650
185,"Fly With Me - Live From The O2 London",304951,469
186,"Intro - Live From The O2 London",297998,379
187,"Sucker - Live From The O2 London",280151,466
188,"Paranoid - Live From The O2 London",271015,406
189,"Backwards - Live",251641,3443
190,"Vacation Eyes (feat JoJo) - Live",223518,1948
191,"She Looks So Perfect (feat 5 Seconds of Summer) - Live",211198,3034
192,"Young Dumb Broke (feat Khalid) - Live",203078,1274
193,"Sucker (feat mgk) - Live",186953,1900
194,"No Air (feat Jordin Sparks) - Live",171778,2109
195,"Joyful Kings - Medley",168401,6
196,"I Believe (feat John Legend) - Live",157005,1330
197,"Im Just A Kid (feat Simple Plan) - Live",132433,1713
198,"The Reason (feat Hoobastank) - Live",123890,1537
199,"Slow Motion - Gil Glaze Remix",111716,163
200,"Take A Breath (feat Dashboard Confessional) - Live",103479,1133
201,"Hey There Delilah (feat Plain White Ts) - Live",101895,1111
202,"Walls (feat Absolutely) - Live",101048,0
