Rank,"Song Title",Streams,Daily
1,"Thats So True",1669134299,1397832
2,"I Love You Im Sorry",1032225980,974927
3,"I miss you Im sorry",849356894,462875
4,"Close To You",546505671,376654
5,Risk,364919439,259472
6,"Mess It Up",321557531,211202
7,"us (feat Taylor Swift)",286474916,156476
8,"Feels Like",263596553,110510
9,"I know it wont work",246904163,202683
10,21,240591523,161188
11,"Everywhere Everything (with Gracie Abrams)",239174861,389844
12,Stay,195692885,52400
13,"Blowing Smoke",178091783,175629
14,"I Told You Things",139888833,245194
15,"Call Me When You Break Up (with Gracie Abrams)",134386452,73575
16,"Free Now",126036603,94575
17,"I Love You Im Sorry - Live From Vevo",117992227,73485
18,"Tough Love",109912791,76828
19,"Let It Happen",101535645,88673
20,"Where do we go now",98828443,54630
21,Best,87640660,102920
22,"Unlearn (with Gracie Abrams)",83467419,16220
23,Friend,80926168,24076
24,Cool,73320594,47100
25,"Block me out",68151027,36821
26,"I Knew It I Know You",67956871,44736
27,Rockland,64544325,24173
28,"Felt Good About You",63291366,34765
29,"Mean It",54517209,15628
30,Difficult,54503325,19804
31,"Packing It Up",52823030,34891
32,"For Real This Time",52243131,29315
33,"The Bottom",50521274,10980
34,Camden,50235484,30955
35,"I should hate you",47834696,34597
36,"Long Sleeves",47021012,22620
37,"Gave You I Gave You I",46878013,30580
38,"Normal Thing",42818916,24454
39,minor,42764540,15546
40,"Free Now - Live From Vevo",31873659,31103
41,"This is what the drugs are for",31094320,24068
42,Better,30908362,13502
43,"Will you cry",29903011,28453
44,"Brush Fire",29444244,8561
45,"Full machine",29065038,16204
46,Amelie,29036806,11352
47,Cedar,28970106,17280
48,"Good Luck Charlie",28207175,13554
49,"The blue",26908789,27360
50,"Right now",25951412,17921
51,"Wishful Thinking",25511412,8861
52,"I Knew It I Know You - Live From Vevo",24922566,14678
53,"Under Over",24753982,9658
54,405,22704256,12272
55,"Thats So True - Live From Radio City Music Hall",21610978,15858
56,Alright,20134643,6835
57,"Hard to Sleep",19918859,13919
58,"Two people",19142085,14657
59,"Fault line",17504698,10083
60,Older,17483821,8017
61,Painkillers,17269452,7120
62,Unsteady,16241237,11370
63,Augusta,16042338,6953
64,"Death Wish - Live from The O2 Arena",15600810,13913
65,tehe,15360921,5741
66,"Badlands (with Gracie Abrams)",13646712,129446
67,"I know it wont work - Live",11272889,9458
68,"Everywhere Everything (feat Gracie Abrams) - Live From Fenway Park",8189432,10400
69,"Unlearn (with Gracie Abrams) - Acoustic",6008094,2175
70,"Call Me When You Break Up (with Gracie Abrams) - Acoustic Version",4607729,1860
71,"close to you (gracie abrams) - sped up version",990929,794
72,"i love you im sorry (gracie abrams) - sped up version",729427,369
