Rank,"Song Title",Streams,Daily
1,"That’s So True",1657542747,1373674
2,"I Love You, I'm Sorry",1024216993,951861
3,"I miss you, I’m sorry",845608741,431925
4,"Close To You",543595815,343038
5,Risk,362970600,213921
6,"Mess It Up",319821442,211750
7,"us. (feat. Taylor Swift)",285170307,153070
8,"Feels Like",262683690,117327
9,"I know it won't work",245294652,186063
10,21,239380662,111842
11,"Everywhere, Everything (with Gracie Abrams)",236133273,363895
12,Stay,195253455,49615
13,"Blowing Smoke",176784537,145115
14,"I Told You Things",137989194,229198
15,"Call Me When You Break Up (with Gracie Abrams)",133796651,67349
16,"Free Now",125257833,91547
17,"I Love You, I'm Sorry - Live From Vevo",117427537,63640
18,"Tough Love",109313836,71217
19,"Let It Happen",100865433,72650
20,"Where do we go now?",98398417,46618
21,Best,86786291,96445
22,"Unlearn (with Gracie Abrams)",83343480,14274
23,Friend,80746332,21599
24,Cool,72897069,45874
25,"Block me out",67846460,34025
26,"I Knew It, I Know You",67605713,40648
27,Rockland,64339064,24633
28,"Felt Good About You",63017298,31370
29,"Mean It",54392654,14069
30,Difficult,54349030,16248
31,"Packing It Up",52550671,32174
32,"For Real This Time",52005695,29484
33,"The Bottom",50434106,9991
34,Camden,49982057,29916
35,"I should hate you",47549192,32392
36,"Long Sleeves",46849173,19158
37,"Gave You I Gave You I",46647458,25513
38,minor,42643725,13321
39,"Normal Thing",42632752,20737
40,"Free Now - Live From Vevo",31640670,25733
41,"This is what the drugs are for",30927280,19083
42,Better,30789681,14593
43,"Will you cry?",29684920,25170
44,"Brush Fire",29375684,8196
45,"Full machine",28950933,13309
46,Amelie,28947667,10408
47,Cedar,28827454,16358
48,"Good Luck Charlie",28104197,11573
49,"The blue",26681763,26593
50,"Right now",25812986,15590
51,"Wishful Thinking",25442120,8390
52,"I Knew It, I Know You - Live From Vevo",24809316,12921
53,"Under / Over",24679229,8667
54,405,22610254,11147
55,"That’s So True - Live From Radio City Music Hall",21488725,13323
56,Alright,20078879,6290
57,"Hard to Sleep",19809776,13044
58,"Two people",19030012,13222
59,"Fault line",17425369,8889
60,Older,17419505,7851
61,Painkillers,17213895,6428
62,Unsteady,16154750,10342
63,Augusta,15987830,6167
64,"Death Wish - Live from The O2 Arena",15491353,12438
65,tehe,15315887,5104
66,"Badlands (with Gracie Abrams)",12490898,144829
67,"I know it won't work - Live",11195249,9439
68,"Everywhere, Everything (feat. Gracie Abrams) - Live From Fenway Park",8113120,7377
69,"Unlearn (with Gracie Abrams) - Acoustic",5990991,1913
70,"Call Me When You Break Up (with Gracie Abrams) - Acoustic Version",4588929,2247
71,"close to you (gracie abrams) - sped up version",990929,794
72,"i love you, i'm sorry (gracie abrams) - sped up version",729427,369
