Rank,"Song Title",Streams,Daily
1,"That’s So True",1667736467,1294665
2,"I Love You, I'm Sorry",1031251053,976161
3,"I miss you, I’m sorry",848894019,433029
4,"Close To You",546129017,322834
5,Risk,364659967,203818
6,"Mess It Up",321346329,185962
7,"us. (feat. Taylor Swift)",286318440,145331
8,"Feels Like",263486043,108695
9,"I know it won't work",246701480,182092
10,21,240430335,157102
11,"Everywhere, Everything (with Gracie Abrams)",238785017,333538
12,Stay,195640485,49099
13,"Blowing Smoke",177916154,145914
14,"I Told You Things",139643639,201890
15,"Call Me When You Break Up (with Gracie Abrams)",134312877,65664
16,"Free Now",125942028,85847
17,"I Love You, I'm Sorry - Live From Vevo",117918742,67034
18,"Tough Love",109835963,58731
19,"Let It Happen",101446972,70499
20,"Where do we go now?",98773813,49167
21,Best,87537740,92907
22,"Unlearn (with Gracie Abrams)",83451199,14207
23,Friend,80902092,20694
24,Cool,73273494,44054
25,"Block me out",68114206,32742
26,"I Knew It, I Know You",67912135,37148
27,Rockland,64520152,22449
28,"Felt Good About You",63256601,28668
29,"Mean It",54501581,13647
30,Difficult,54483521,16934
31,"Packing It Up",52788139,29940
32,"For Real This Time",52213816,24225
33,"The Bottom",50510294,9874
34,Camden,50204529,27493
35,"I should hate you",47800099,29595
36,"Long Sleeves",46998392,18426
37,"Gave You I Gave You I",46847433,24374
38,"Normal Thing",42794462,20105
39,minor,42748994,13135
40,"Free Now - Live From Vevo",31842556,26590
41,"This is what the drugs are for",31070252,17281
42,Better,30894860,12334
43,"Will you cry?",29874558,22775
44,"Brush Fire",29435683,7662
45,"Full machine",29048834,13052
46,Amelie,29025454,10177
47,Cedar,28952826,16257
48,"Good Luck Charlie",28193621,10987
49,"The blue",26881429,28207
50,"Right now",25933491,15535
51,"Wishful Thinking",25502551,7366
52,"I Knew It, I Know You - Live From Vevo",24907888,12122
53,"Under / Over",24744324,8385
54,405,22691984,10758
55,"That’s So True - Live From Radio City Music Hall",21595120,13547
56,Alright,20127808,6584
57,"Hard to Sleep",19904940,12075
58,"Two people",19127428,12558
59,"Fault line",17494615,8779
60,Older,17475804,7125
61,Painkillers,17262332,6289
62,Unsteady,16229867,9189
63,Augusta,16035385,6129
64,"Death Wish - Live from The O2 Arena",15586897,11633
65,tehe,15355180,4953
66,"Badlands (with Gracie Abrams)",13517266,112816
67,"I know it won't work - Live",11263431,8711
68,"Everywhere, Everything (feat. Gracie Abrams) - Live From Fenway Park",8179032,8138
69,"Unlearn (with Gracie Abrams) - Acoustic",6005919,1919
70,"Call Me When You Break Up (with Gracie Abrams) - Acoustic Version",4605869,1889
71,"close to you (gracie abrams) - sped up version",990929,794
72,"i love you, i'm sorry (gracie abrams) - sped up version",729427,369
