Rank,"Song Title",Streams,Daily
1,"That’s So True",1688005223,1320372
2,"I Love You, I'm Sorry",1045201430,921634
3,"I miss you, I’m sorry",855586974,452727
4,"Close To You",551363187,335079
5,Risk,368155230,220000
6,"Mess It Up",324314057,197730
7,"us. (feat. Taylor Swift)",288551820,140429
8,"Feels Like",265004977,86173
9,"I know it won't work",249554771,167243
10,"Everywhere, Everything (with Gracie Abrams)",244538206,386505
11,21,242652919,121009
12,Stay,196385773,46827
13,"Blowing Smoke",180359564,145854
14,"I Told You Things",143025458,215933
15,"Call Me When You Break Up (with Gracie Abrams)",135369956,59583
16,"Free Now",127279591,82373
17,"I Love You, I'm Sorry - Live From Vevo",118901927,57642
18,"Tough Love",110900308,67745
19,"Let It Happen",102611344,77783
20,"Where do we go now?",99527761,41998
21,Best,89032346,98040
22,"Unlearn (with Gracie Abrams)",83663331,13197
23,Friend,81208823,18365
24,Cool,74009286,47708
25,"Block me out",68633192,34696
26,"I Knew It, I Know You",68516297,36292
27,Rockland,64864481,21536
28,"Felt Good About You",63723094,27819
29,Difficult,54753045,16688
30,"Mean It",54717010,15063
31,"Packing It Up",53246130,27914
32,"For Real This Time",52612942,24148
33,"The Bottom",50658848,8981
34,Camden,50622194,27201
35,"I should hate you",48297156,28017
36,"Long Sleeves",47288402,17584
37,"Gave You I Gave You I",47241679,23249
38,"Normal Thing",43112144,19439
39,minor,42952196,13425
40,"Free Now - Live From Vevo",32230258,23221
41,"This is what the drugs are for",31351299,18782
42,Better,31091641,11825
43,"Will you cry?",30244601,23163
44,"Brush Fire",29550554,6922
45,"Full machine",29251980,12555
46,Cedar,29186278,13571
47,Amelie,29176751,9480
48,"Good Luck Charlie",28373628,10713
49,"The blue",27285159,25951
50,"Right now",26173128,15564
51,"Wishful Thinking",25618788,6889
52,"I Knew It, I Know You - Live From Vevo",25103674,11618
53,"Under / Over",24872307,7951
54,405,22852599,10579
55,"That’s So True - Live From Radio City Music Hall",21802658,12910
56,Alright,20220648,5795
57,"Hard to Sleep",20082759,11333
58,"Two people",19333247,12719
59,"Fault line",17629200,8450
60,Older,17579204,6625
61,Painkillers,17358391,5745
62,Unsteady,16383054,9368
63,Augusta,16124587,5952
64,"Death Wish - Live from The O2 Arena",15771072,10927
65,tehe,15430834,4535
66,"Badlands (with Gracie Abrams)",15201959,100114
67,"I know it won't work - Live",11382495,6920
68,"Everywhere, Everything (feat. Gracie Abrams) - Live From Fenway Park",8346595,12143
69,"Unlearn (with Gracie Abrams) - Acoustic",6034030,1794
70,"Call Me When You Break Up (with Gracie Abrams) - Acoustic Version",4636710,1971
