Rank,"Song Title",Streams,Daily
1,"Thats So True",1672134720,1491495
2,"I Love You Im Sorry",1034362479,1101862
3,"I miss you Im sorry",850396179,543706
4,"Close To You",547315872,410658
5,Risk,365445358,260441
6,"Mess It Up",322028816,237123
7,"us (feat Taylor Swift)",286821357,177035
8,"Feels Like",263829520,120417
9,"I know it wont work",247380147,249638
10,21,240952229,185666
11,"Everywhere Everything (with Gracie Abrams)",240001131,404011
12,Stay,195801926,54382
13,"Blowing Smoke",178459120,182224
14,"I Told You Things",140412636,259638
15,"Call Me When You Break Up (with Gracie Abrams)",134548793,81154
16,"Free Now",126244141,102880
17,"I Love You Im Sorry - Live From Vevo",118142539,75527
18,"Tough Love",110071747,76393
19,"Let It Happen",101709991,85120
20,"Where do we go now",98954367,61178
21,Best,87869945,108455
22,"Unlearn (with Gracie Abrams)",83500355,16028
23,Friend,80974950,24598
24,Cool,73427325,55989
25,"Block me out",68228899,38957
26,"I Knew It I Know You",68052156,47291
27,Rockland,64598716,27029
28,"Felt Good About You",63365003,37942
29,"Mean It",54550929,16933
30,Difficult,54544544,19195
31,"Packing It Up",52894160,35390
32,"For Real This Time",52303844,30659
33,"The Bottom",50543586,11252
34,Camden,50299014,31197
35,"I should hate you",47913655,37051
36,"Long Sleeves",47066002,22397
37,"Gave You I Gave You I",46938449,29887
38,"Normal Thing",42867663,24462
39,minor,42796477,15592
40,"Free Now - Live From Vevo",31935014,30653
41,"This is what the drugs are for",31138483,20870
42,Better,30938726,15495
43,"Will you cry",29957604,26099
44,"Brush Fire",29462118,9008
45,"Full machine",29095709,14382
46,Amelie,29059943,11778
47,Cedar,29005208,17427
48,"Good Luck Charlie",28234973,13993
49,"The blue",26971762,31924
50,"Right now",25988515,17261
51,"Wishful Thinking",25529678,8608
52,"I Knew It I Know You - Live From Vevo",24953106,15440
53,"Under Over",24774171,10158
54,405,22727547,11444
55,"Thats So True - Live From Radio City Music Hall",21641877,15686
56,Alright,20148916,7428
57,"Hard to Sleep",19946977,13612
58,"Two people",19173690,15599
59,"Fault line",17524718,9810
60,Older,17499422,7818
61,Painkillers,17283508,6779
62,Unsteady,16265110,11120
63,Augusta,16055475,6661
64,"Death Wish - Live from The O2 Arena",15631995,15214
65,tehe,15372985,5972
66,"Badlands (with Gracie Abrams)",13912486,132489
67,"I know it wont work - Live",11293287,9676
68,"Everywhere Everything (feat Gracie Abrams) - Live From Fenway Park",8211597,10943
69,"Unlearn (with Gracie Abrams) - Acoustic",6012554,2166
70,"Call Me When You Break Up (with Gracie Abrams) - Acoustic Version",4612631,2544
71,"close to you (gracie abrams) - sped up version",990929,794
72,"i love you im sorry (gracie abrams) - sped up version",729427,369
