Rank,"Song Title",Streams,Daily
1,"Night Changes",2538251036,1164116
2,"Story of My Life",1911772957,821155
3,"What Makes You Beautiful",1859552966,883869
4,"Drag Me Down",1393649516,360362
5,Perfect,1245492862,534066
6,"Steal My Girl",1221951089,626808
7,18,941673042,374039
8,"You I",871261955,443704
9,"Best Song Ever",786600232,334101
10,"Little Things",719162310,113503
11,"They Dont Know About Us",676117675,202857
12,History,674377912,101286
13,"Right Now",651708705,215785
14,"Kiss You",526003810,117650
15,"Live While Were Young",506961214,134046
16,"One Thing",498302008,229403
17,Strong,417990288,150351
18,"No Control",363343109,111964
19,Olivia,316323621,42068
20,"If I Could Fly",314097509,33710
21,"Stockholm Syndrome",273927855,62332
22,"Midnight Memories",268983432,51438
23,Infinity,265796279,37310
24,"Where Do Broken Hearts Go",240542962,81384
25,"Love You Goodbye",239912503,31337
26,"Fools Gold",229205940,42654
27,Fireproof,227771746,58258
28,"What a Feeling",215427587,51070
29,AM,214524928,28377
30,"Half a Heart",211224843,25858
31,"One Way or Another (Teenage Kicks)",210852181,49326
32,"End of the Day",196331452,24726
33,Happily,195169259,35802
34,"More Than This",192830350,35784
35,"Over Again",191792215,29158
36,"Walking in the Wind",190315873,37781
37,"Rock Me",179054241,58676
38,Diana,176239373,39261
39,"Last First Kiss",175828285,34887
40,"Ready to Run",172298655,38511
41,"Temporary Fix",160370271,31903
42,"Girl Almighty",159816804,33599
43,"Up All Night",152655448,30817
44,"Gotta Be You",148615912,32313
45,Wolves,145340234,28195
46,"I Would",141109868,29702
47,"Never Enough",135364734,18477
48,"I Want to Write You a Song",132888029,16163
49,"Dont Forget Where You Belong",130714814,22474
50,"Cmon Cmon",129430220,32695
51,"Through the Dark",127781602,31736
52,"Shes Not Afraid",126440375,27256
53,"Hey Angel",123388399,21855
54,Moments,122885113,22433
55,"Act My Age",112957299,17337
56,Home,112466318,17015
57,"Heart Attack",110218496,17537
58,"I Wish",106426315,21289
59,"Better Than Words",103982856,16552
60,Clouds,102048591,20078
61,Taken,101288945,17115
62,"Long Way Down",100764427,14562
63,"Nobody Compares",100105268,19992
64,"Little White Lies",99352055,18758
65,"Still The One",97848990,20198
66,Spaces,97824156,14632
67,"Little Black Dress",95353534,15650
68,"Change My Mind",94228047,17863
69,"Summer Love",92053253,13532
70,"I Want",88049803,15731
71,"Does He Know",87411515,20359
72,"Once in a Lifetime",86229066,13816
73,"Why Dont We Go There",84712378,15356
74,"Change Your Ticket",83655384,17820
75,"Back For You",80252130,16471
76,Magic,79424775,25536
77,"Loved You First",77705534,17718
78,"Stand Up",75894966,14045
79,"Something Great",75694733,14488
80,"Same Mistakes",74606188,12768
81,Alive,73346199,11592
82,"Tell Me a Lie",71978058,14445
83,Illusion,71964080,13061
84,"Stole My Heart",71427782,15093
85,"Na Na Na",69454512,14055
86,"I Should Have Kissed You",63622345,14804
87,"Everything About You",62602564,11530
88,"Save You Tonight",57618174,10259
89,"Truly Madly Deeply",48784851,12684
90,"Night Changes - Live Acoustic Session",47017090,6028
91,Irresistible,44762758,13076
92,"Another World",38020686,7569
93,"One Thing - Acoustic",36129987,5956
94,"Rock Me - Live Version from The Motion Picture One Direction This Is Us",33618894,6459
95,"You I - Piano Version",32427262,2627
96,"Steal My Girl - Acoustic Version",25552285,2187
97,"You I - Radio Edit",21028685,1926
98,"Perfect (feat Matoma) - Matoma Remix",19940162,635
99,"Steal My Girl - 88 Ninetys Raiders of the Lost Art Remix",13656238,290
100,"Steal My Girl - Live Acoustic Session",12014554,871
101,"Best Song Ever - Kat Krazy Remix",8755921,818
102,"Night Changes - Afterhrs Remix",8388739,563
103,"You I - Big Payno Remix",7226894,283
104,"Drag Me Down (feat LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6886390,438
105,"Cmon Cmon - Live Version from The Motion Picture One Direction This Is Us",6047121,1492
106,"Kiss You - Live Version From The Motion Picture One Direction This Is Us",5102522,753
107,"Story of My Life - Live X Factor Performance",4808965,791
108,"Live While Were Young - The Jump Smokers Remix",4664796,352
109,"Steal My Girl - Big Payno Afterhrs Pool Party Remix",4434471,205
110,"Best Song Ever - Jump Smokers Remix",4319319,433
111,"I Want - Live",4299121,549
112,"Live While Were Young - Dave Aude Remix",3711651,207
113,"What Makes You Beautiful - Live",2494390,763
114,"One Way or Another (Teenage Kicks) - Instrumental",2450664,301
115,"You I - Duet Version",2425455,318
116,"One Way or Another (Teenage Kicks) - Sharoque Remix",2279566,291
117,"More Than This - Live",1979915,539
118,"Up All Night - Live",1677341,487
119,"Gotta Be You - Live",1459226,427
120,"Best Song Ever - WestFunk Steve Smart Remix",1354435,190
121,"Gotta Be You - Steve Smart Westfunk Remix",590569,178
122,"Kiss You - Sharoque Remix",500588,196
123,"Gotta Be You - Mojam Remix",497550,145
