Rank,"Song Title",Streams,Daily
1,"Night Changes",2496226965,1277965
2,"Story of My Life",1884337287,785290
3,"What Makes You Beautiful",1829295138,830936
4,"Drag Me Down",1380576139,313015
5,Perfect,1225570943,563856
6,"Steal My Girl",1198906844,651048
7,18,927204461,410436
8,"You & I",854320129,459243
9,"Best Song Ever",775339222,299478
10,"Little Things",714923750,112766
11,History,670401300,94063
12,"They Don't Know About Us",668208169,236011
13,"Right Now",643708056,224384
14,"Kiss You",521546019,114260
15,"Live While We're Young",501929339,123701
16,"One Thing",490471398,186348
17,Strong,412405725,145212
18,"No Control",359364056,90526
19,Olivia,314688439,42736
20,"If I Could Fly",312814486,31371
21,"Stockholm Syndrome",271705387,49747
22,"Midnight Memories",267033079,50650
23,Infinity,264351388,35887
24,"Love You Goodbye",238703564,28855
25,"Where Do Broken Hearts Go",236007148,108223
26,"Fool's Gold",227546383,40972
27,Fireproof,225384910,53623
28,"What a Feeling",213527971,38651
29,A.M.,213444790,25522
30,"Half a Heart",210228299,24536
31,"One Way or Another (Teenage Kicks)",209028587,48176
32,"End of the Day",195409562,23419
33,Happily,193886477,31301
34,"More Than This",191584593,34532
35,"Over Again",190695031,27370
36,"Walking in the Wind",188914703,34905
37,"Rock Me",176600841,62243
38,Diana,174798247,37293
39,"Last First Kiss",174515401,35322
40,"Ready to Run",170830204,36413
41,"Temporary Fix",159046288,25533
42,"Girl Almighty",158535089,27980
43,"Up All Night",151532154,29107
44,"Gotta Be You",147408072,32795
45,Wolves,144252485,22374
46,"I Would",140027455,26508
47,"Never Enough",134658731,16303
48,"I Want to Write You a Song",132272561,14570
49,"Don't Forget Where You Belong",129857616,20800
50,"C'mon, C'mon",128240495,29004
51,"Through the Dark",126567786,31329
52,"She's Not Afraid",125432856,25159
53,"Hey Angel",122472148,19525
54,Moments,122062978,21009
55,"Act My Age",112275633,15790
56,Home,111839070,15886
57,"Heart Attack",109537149,16562
58,"I Wish",105663806,18906
59,"Better Than Words",103355586,15167
60,Clouds,101239913,17292
61,Taken,100639393,16170
62,"Long Way Down",100199252,13360
63,"Nobody Compares",99348799,18912
64,"Little White Lies",98633061,16727
65,Spaces,97280871,12930
66,"Still The One",97088378,18328
67,"Little Black Dress",94747949,15094
68,"Change My Mind",93575927,16268
69,"Summer Love",91555802,12100
70,"I Want",87465172,13787
71,"Does He Know?",86674416,16323
72,"Once in a Lifetime",85672915,14921
73,"Why Don't We Go There",84140714,13095
74,"Change Your Ticket",82984867,15710
75,"Back For You",79655963,13958
76,Magic,78450258,24997
77,"Loved You First",77121221,14180
78,"Stand Up",75373214,12765
79,"Something Great",75093596,15506
80,"Same Mistakes",74129283,11281
81,Alive,72906813,9991
82,Illusion,71485034,10763
83,"Tell Me a Lie",71430209,12984
84,"Stole My Heart",70856667,14011
85,"Na Na Na",68932779,12811
86,"I Should Have Kissed You",63096181,12864
87,"Everything About You",62175789,10460
88,"Save You Tonight",57220939,9691
89,"Truly Madly Deeply",48310673,11378
90,"Night Changes - Live Acoustic Session",46793202,5866
91,Irresistible,44269736,11727
92,"Another World",37729400,6770
93,"One Thing - Acoustic",35906462,5612
94,"Rock Me - Live Version from The Motion Picture ""One Direction: This Is Us""",33379224,6073
95,"You & I - Piano Version",32324886,2604
96,"Steal My Girl - Acoustic Version",25475781,1891
97,"You & I - Radio Edit",21601923,3816
98,"Perfect (feat. Matoma) - Matoma Remix",19917363,549
99,"Steal My Girl - 88 Ninety's 'Raiders of the Lost Art' Remix",13645710,282
100,"Steal My Girl - Live Acoustic Session",11979929,817
101,"Best Song Ever - Kat Krazy Remix",8724623,803
102,"Night Changes - Afterhrs Remix",8367524,576
103,"You & I - Big Payno Remix",7216639,277
104,"Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6869459,439
105,"C'mon, C'mon - Live Version from The Motion Picture ""One Direction: This Is Us""",5993489,1335
106,"Kiss You - Live Version From The Motion Picture ""One Direction: This Is Us""",5075458,634
107,"Story of My Life - Live X Factor Performance",4780132,748
108,"Live While We're Young - The Jump Smokers Remix",4653787,257
109,"Steal My Girl - Big Payno & Afterhrs Pool Party Remix",4427294,187
110,"Best Song Ever - Jump Smokers Remix",4304683,404
111,"I Want - Live",4280452,438
112,"Live While We're Young - Dave Aude Remix",3703397,243
113,"You & I - Duet Version",3054759,2345
114,"What Makes You Beautiful - Live",2466677,675
115,"One Way or Another (Teenage Kicks) - Instrumental",2441021,238
116,"One Way or Another (Teenage Kicks) - Sharoque Remix",2270465,242
117,"More Than This - Live",1972780,492
118,"Up All Night - Live",1659822,432
119,"Gotta Be You - Live",1444621,340
120,"Best Song Ever - WestFunk & Steve Smart Remix",1347583,174
121,"Gotta Be You - Steve Smart & Westfunk Remix",584566,144
122,"Kiss You - Sharoque Remix",493827,178
123,"Gotta Be You - Mojam Remix",492519,125
