Rank,"Song Title",Streams,Daily
1,"Night Changes",2536027190,1152274
2,"Story of My Life",1910253040,778844
3,"What Makes You Beautiful",1857810158,890859
4,"Drag Me Down",1392948959,379458
5,Perfect,1244386433,572274
6,"Steal My Girl",1220631455,752018
7,18,940921743,384523
8,"You I",870385147,464218
9,"Best Song Ever",785946568,336744
10,"Little Things",718946293,108119
11,"They Dont Know About Us",675717477,203287
12,History,674174297,109550
13,"Right Now",651286004,208712
14,"Kiss You",525769799,129009
15,"Live While Were Young",506699384,141068
16,"One Thing",497839591,250026
17,Strong,417679970,165587
18,"No Control",363130645,110172
19,Olivia,316243970,41291
20,"If I Could Fly",314033910,32064
21,"Stockholm Syndrome",273813455,56759
22,"Midnight Memories",268886220,52486
23,Infinity,265726860,36138
24,"Where Do Broken Hearts Go",240383798,83543
25,"Love You Goodbye",239852718,30515
26,"Fools Gold",229127903,39098
27,Fireproof,227661163,63288
28,"What a Feeling",215331963,49080
29,AM,214471977,26748
30,"Half a Heart",211176426,23894
31,"One Way or Another (Teenage Kicks)",210759508,48579
32,"End of the Day",196285781,23716
33,Happily,195101346,33536
34,"More Than This",192764294,33326
35,"Over Again",191737156,27839
36,"Walking in the Wind",190243854,34339
37,"Rock Me",178944437,55022
38,Diana,176167917,36958
39,"Last First Kiss",175762581,34632
40,"Ready to Run",172227429,35274
41,"Temporary Fix",160309418,31933
42,"Girl Almighty",159754775,32502
43,"Up All Night",152596790,30704
44,"Gotta Be You",148553474,31948
45,Wolves,145288390,26535
46,"I Would",141053269,28946
47,"Never Enough",135330643,18018
48,"I Want to Write You a Song",132857433,14841
49,"Dont Forget Where You Belong",130673311,20605
50,"Cmon Cmon",129369831,31132
51,"Through the Dark",127722540,31595
52,"Shes Not Afraid",126389700,25157
53,"Hey Angel",123348063,20430
54,Moments,122843950,20609
55,"Act My Age",112925273,16137
56,Home,112434696,15147
57,"Heart Attack",110185511,17492
58,"I Wish",106387445,19148
59,"Better Than Words",103952184,14882
60,Clouds,102012132,19203
61,Taken,101257212,15940
62,"Long Way Down",100736813,13868
63,"Nobody Compares",100067020,19821
64,"Little White Lies",99318028,17015
65,"Still The One",97809875,18922
66,Spaces,97797064,12782
67,"Little Black Dress",95324094,14988
68,"Change My Mind",94195607,15949
69,"Summer Love",92027892,12180
70,"I Want",88021042,14282
71,"Does He Know",87374680,18143
72,"Once in a Lifetime",86202939,13146
73,"Why Dont We Go There",84683762,14308
74,"Change Your Ticket",83622586,16367
75,"Back For You",80221948,15495
76,Magic,79374177,25496
77,"Loved You First",77674001,14420
78,"Stand Up",75868750,13274
79,"Something Great",75668186,12860
80,"Same Mistakes",74582459,11639
81,Alive,73324577,10921
82,"Tell Me a Lie",71951602,13143
83,Illusion,71940162,11421
84,"Stole My Heart",71399383,14522
85,"Na Na Na",69428307,13130
86,"I Should Have Kissed You",63595584,13113
87,"Everything About You",62581108,10636
88,"Save You Tonight",57598852,9714
89,"Truly Madly Deeply",48760961,11660
90,"Night Changes - Live Acoustic Session",47006037,5431
91,Irresistible,44737723,12135
92,"Another World",38006525,6958
93,"One Thing - Acoustic",36118891,5605
94,"Rock Me - Live Version from The Motion Picture One Direction This Is Us",33606987,6236
95,"You I - Piano Version",32422282,2381
96,"Steal My Girl - Acoustic Version",25548255,1853
97,"You I - Radio Edit",21025091,1799
98,"Perfect (feat Matoma) - Matoma Remix",19938946,573
99,"Steal My Girl - 88 Ninetys Raiders of the Lost Art Remix",13655674,242
100,"Steal My Girl - Live Acoustic Session",12012923,839
101,"Best Song Ever - Kat Krazy Remix",8754351,780
102,"Night Changes - Afterhrs Remix",8387728,502
103,"You I - Big Payno Remix",7226394,240
104,"Drag Me Down (feat LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6885530,371
105,"Cmon Cmon - Live Version from The Motion Picture One Direction This Is Us",6044418,1299
106,"Kiss You - Live Version From The Motion Picture One Direction This Is Us",5101142,705
107,"Story of My Life - Live X Factor Performance",4807474,702
108,"Live While Were Young - The Jump Smokers Remix",4664170,251
109,"Steal My Girl - Big Payno Afterhrs Pool Party Remix",4434077,163
110,"Best Song Ever - Jump Smokers Remix",4318545,359
111,"I Want - Live",4298122,445
112,"Live While Were Young - Dave Aude Remix",3711253,195
113,"What Makes You Beautiful - Live",2492912,765
114,"One Way or Another (Teenage Kicks) - Instrumental",2450111,253
115,"You I - Duet Version",2424880,289
116,"One Way or Another (Teenage Kicks) - Sharoque Remix",2279072,207
117,"More Than This - Live",1978874,507
118,"Up All Night - Live",1676423,446
119,"Gotta Be You - Live",1458412,374
120,"Best Song Ever - WestFunk Steve Smart Remix",1354078,159
121,"Gotta Be You - Steve Smart Westfunk Remix",590241,145
122,"Kiss You - Sharoque Remix",500239,157
123,"Gotta Be You - Mojam Remix",497256,108
