Rank,"Song Title",Streams,Daily
1,"Night Changes",2539473152,1222116
2,"Story of My Life",1912547057,774100
3,"What Makes You Beautiful",1860499884,946918
4,"Drag Me Down",1393998872,349356
5,Perfect,1246045796,552934
6,"Steal My Girl",1222627526,676437
7,18,942044919,371877
8,"You I",871727180,465225
9,"Best Song Ever",786919634,319402
10,"Little Things",719277517,115207
11,"They Dont Know About Us",676323310,205635
12,History,674480159,102247
13,"Right Now",651923781,215076
14,"Kiss You",526129341,125531
15,"Live While Were Young",507101184,139970
16,"One Thing",498554866,252858
17,Strong,418138695,148407
18,"No Control",363457941,114832
19,Olivia,316367636,44015
20,"If I Could Fly",314134069,36560
21,"Stockholm Syndrome",273991824,63969
22,"Midnight Memories",269037390,53958
23,Infinity,265836459,40180
24,"Where Do Broken Hearts Go",240622667,79705
25,"Love You Goodbye",239946335,33832
26,"Fools Gold",229251585,45645
27,Fireproof,227834358,62612
28,"What a Feeling",215479906,52319
29,AM,214555178,30250
30,"Half a Heart",211252160,27317
31,"One Way or Another (Teenage Kicks)",210903219,51038
32,"End of the Day",196358279,26827
33,Happily,195204019,34760
34,"More Than This",192869035,38685
35,"Over Again",191822863,30648
36,"Walking in the Wind",190355117,39244
37,"Rock Me",179116173,61932
38,Diana,176280344,40971
39,"Last First Kiss",175866770,38485
40,"Ready to Run",172337730,39075
41,"Temporary Fix",160402766,32495
42,"Girl Almighty",159850352,33548
43,"Up All Night",152688674,33226
44,"Gotta Be You",148650870,34958
45,Wolves,145370159,29925
46,"I Would",141144176,34308
47,"Never Enough",135384119,19385
48,"I Want to Write You a Song",132904883,16854
49,"Dont Forget Where You Belong",130739151,24337
50,"Cmon Cmon",129466308,36088
51,"Through the Dark",127813840,32238
52,"Shes Not Afraid",126469904,29529
53,"Hey Angel",123411480,23081
54,Moments,122909314,24201
55,"Act My Age",112975368,18069
56,Home,112483538,17220
57,"Heart Attack",110238042,19546
58,"I Wish",106448913,22598
59,"Better Than Words",104000191,17335
60,Clouds,102070505,21914
61,Taken,101307132,18187
62,"Long Way Down",100779974,15547
63,"Nobody Compares",100126085,20817
64,"Little White Lies",99372759,20704
65,"Still The One",97869925,20935
66,Spaces,97839759,15603
67,"Little Black Dress",95370431,16897
68,"Change My Mind",94246398,18351
69,"Summer Love",92067539,14286
70,"I Want",88066407,16604
71,"Does He Know",87433956,22441
72,"Once in a Lifetime",86243462,14396
73,"Why Dont We Go There",84728453,16075
74,"Change Your Ticket",83673726,18342
75,"Back For You",80268923,16793
76,Magic,79451008,26233
77,"Loved You First",77723054,17520
78,"Stand Up",75909830,14864
79,"Something Great",75709714,14981
80,"Same Mistakes",74619478,13290
81,Alive,73358323,12124
82,"Tell Me a Lie",71994048,15990
83,Illusion,71978080,14000
84,"Stole My Heart",71443997,16215
85,"Na Na Na",69469230,14718
86,"I Should Have Kissed You",63637237,14892
87,"Everything About You",62614750,12186
88,"Save You Tonight",57629471,11297
89,"Truly Madly Deeply",48798200,13349
90,"Night Changes - Live Acoustic Session",47023313,6223
91,Irresistible,44777083,14325
92,"Another World",38028974,8288
93,"One Thing - Acoustic",36136276,6289
94,"Rock Me - Live Version from The Motion Picture One Direction This Is Us",33625730,6836
95,"You I - Piano Version",32430133,2871
96,"Steal My Girl - Acoustic Version",25554503,2218
97,"You I - Radio Edit",21030633,1948
98,"Perfect (feat Matoma) - Matoma Remix",19940790,628
99,"Steal My Girl - 88 Ninetys Raiders of the Lost Art Remix",13656561,323
100,"Steal My Girl - Live Acoustic Session",12015541,987
101,"Best Song Ever - Kat Krazy Remix",8756745,824
102,"Night Changes - Afterhrs Remix",8389340,601
103,"You I - Big Payno Remix",7227204,310
104,"Drag Me Down (feat LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6886891,501
105,"Cmon Cmon - Live Version from The Motion Picture One Direction This Is Us",6048719,1598
106,"Kiss You - Live Version From The Motion Picture One Direction This Is Us",5103347,825
107,"Story of My Life - Live X Factor Performance",4809771,806
108,"Live While Were Young - The Jump Smokers Remix",4665152,356
109,"Steal My Girl - Big Payno Afterhrs Pool Party Remix",4434663,192
110,"Best Song Ever - Jump Smokers Remix",4319768,449
111,"I Want - Live",4299667,546
112,"Live While Were Young - Dave Aude Remix",3711924,273
113,"What Makes You Beautiful - Live",2495143,753
114,"One Way or Another (Teenage Kicks) - Instrumental",2450944,280
115,"You I - Duet Version",2425800,345
116,"One Way or Another (Teenage Kicks) - Sharoque Remix",2279819,253
117,"More Than This - Live",1980518,603
118,"Up All Night - Live",1677858,517
119,"Gotta Be You - Live",1459673,447
120,"Best Song Ever - WestFunk Steve Smart Remix",1354654,219
121,"Gotta Be You - Steve Smart Westfunk Remix",590754,185
122,"Kiss You - Sharoque Remix",500790,202
123,"Gotta Be You - Mojam Remix",497706,156
