Rank,"Song Title",Streams,Daily
1,"Night Changes",2490149327,1157599
2,"Story of My Life",1880280943,770034
3,"What Makes You Beautiful",1825224814,803133
4,"Drag Me Down",1378748261,368586
5,Perfect,1222809318,552810
6,"Steal My Girl",1195636210,609095
7,18,925165240,403559
8,"You & I",851858212,488605
9,"Best Song Ever",773768963,283291
10,"Little Things",714306478,122598
11,History,669905426,93135
12,"They Don't Know About Us",667047163,218388
13,"Right Now",642558860,230550
14,"Kiss You",520955858,110704
15,"Live While We're Young",501285985,121615
16,"One Thing",489492715,181092
17,Strong,411644096,147980
18,"No Control",358880625,94972
19,Olivia,314460188,44607
20,"If I Could Fly",312631796,36760
21,"Stockholm Syndrome",271425770,55680
22,"Midnight Memories",266760739,51877
23,Infinity,264140217,41312
24,"Love You Goodbye",238529313,34252
25,"Where Do Broken Hearts Go",235487017,91655
26,"Fool's Gold",227304227,49921
27,Fireproof,225088493,57657
28,"What a Feeling",213304831,45968
29,A.M.,213292711,29798
30,"Half a Heart",210081190,29088
31,"One Way or Another (Teenage Kicks)",208781835,46598
32,"End of the Day",195271795,27529
33,Happily,193707346,34625
34,"More Than This",191391304,36783
35,"Over Again",190535916,31290
36,"Walking in the Wind",188716114,40242
37,"Rock Me",176253924,70326
38,Diana,174588627,41236
39,"Last First Kiss",174321067,35881
40,"Ready to Run",170620760,39789
41,"Temporary Fix",158899176,29201
42,"Girl Almighty",158375039,32540
43,"Up All Night",151369802,31818
44,"Gotta Be You",147232560,32952
45,Wolves,144114285,27075
46,"I Would",139874841,29676
47,"Never Enough",134560429,19878
48,"I Want to Write You a Song",132185433,17923
49,"Don't Forget Where You Belong",129734292,24049
50,"C'mon, C'mon",128070238,33705
51,"Through the Dark",126387946,33509
52,"She's Not Afraid",125287594,28863
53,"Hey Angel",122359226,22710
54,Moments,121943339,23521
55,"Act My Age",112186044,17978
56,Home,111749547,17762
57,"Heart Attack",109437445,20391
58,"I Wish",105553898,22327
59,"Better Than Words",103265120,17812
60,Clouds,101138780,19997
61,Taken,100547280,18348
62,"Long Way Down",100119404,16171
63,"Nobody Compares",99234378,22576
64,"Little White Lies",98534003,20254
65,Spaces,97203073,15839
66,"Still The One",96984282,20536
67,"Little Black Dress",94664512,16773
68,"Change My Mind",93480823,19082
69,"Summer Love",91484236,13745
70,"I Want",87385258,15798
71,"Does He Know?",86574444,20598
72,"Once in a Lifetime",85595183,14900
73,"Why Don't We Go There",84061873,15929
74,"Change Your Ticket",82891147,18674
75,"Back For You",79573864,16053
76,Magic,78316958,26530
77,"Loved You First",77033876,17923
78,"Stand Up",75299618,14840
79,"Something Great",75006168,18107
80,"Same Mistakes",74062186,13712
81,Alive,72845961,12819
82,Illusion,71417745,13400
83,"Tell Me a Lie",71354657,15159
84,"Stole My Heart",70776736,16145
85,"Na Na Na",68859384,14771
86,"I Should Have Kissed You",63021886,15028
87,"Everything About You",62115166,12017
88,"Save You Tonight",57164432,11249
89,"Truly Madly Deeply",48242431,14098
90,"Night Changes - Live Acoustic Session",46760685,6248
91,Irresistible,44198281,14408
92,"Another World",37688827,8154
93,"One Thing - Acoustic",35875272,6155
94,"Rock Me - Live Version from The Motion Picture ""One Direction: This Is Us""",33344981,6831
95,"You & I - Piano Version",32309979,2849
96,"Steal My Girl - Acoustic Version",25464518,2335
97,"You & I - Radio Edit",21583005,3498
98,"Perfect (feat. Matoma) - Matoma Remix",19914223,570
99,"Steal My Girl - 88 Ninety's 'Raiders of the Lost Art' Remix",13644112,301
100,"Steal My Girl - Live Acoustic Session",11975219,962
101,"Best Song Ever - Kat Krazy Remix",8720326,701
102,"Night Changes - Afterhrs Remix",8364368,586
103,"You & I - Big Payno Remix",7215125,264
104,"Drag Me Down (feat. LunchMoney Lewis) - Big Payno x AFTERHRS Remix",6867131,498
105,"C'mon, C'mon - Live Version from The Motion Picture ""One Direction: This Is Us""",5985765,1499
106,"Kiss You - Live Version From The Motion Picture ""One Direction: This Is Us""",5071633,770
107,"Story of My Life - Live X Factor Performance",4775908,825
108,"Live While We're Young - The Jump Smokers Remix",4652420,250
109,"Steal My Girl - Big Payno & Afterhrs Pool Party Remix",4426240,178
110,"Best Song Ever - Jump Smokers Remix",4302599,361
111,"I Want - Live",4277792,529
112,"Live While We're Young - Dave Aude Remix",3702144,231
113,"You & I - Duet Version",3043894,1940
114,"What Makes You Beautiful - Live",2462853,742
115,"One Way or Another (Teenage Kicks) - Instrumental",2439634,255
116,"One Way or Another (Teenage Kicks) - Sharoque Remix",2269232,228
117,"More Than This - Live",1969784,600
118,"Up All Night - Live",1657187,501
119,"Gotta Be You - Live",1442593,402
120,"Best Song Ever - WestFunk & Steve Smart Remix",1346467,234
121,"Gotta Be You - Steve Smart & Westfunk Remix",583668,177
122,"Kiss You - Sharoque Remix",492737,174
123,"Gotta Be You - Mojam Remix",491803,122
