Rank,"Song Title",Streams,Daily
1,"Die With A Smile",3596628935,2681122
2,"Just the Way You Are",3220610436,1824775
3,"Locked out of Heaven",3172015214,2277741
4,"Thats What I Like",3149614051,2023978
5,"When I Was Your Man",3100445000,1648804
6,"Uptown Funk (feat Bruno Mars)",2619231507,825142
7,APT,2400331278,1486412
8,"Talking to the Moon",2078640301,1272497
9,Grenade,1916298172,885987
10,"24K Magic",1909285618,975963
11,"Young Wild Free (feta Bruno Mars)",1804399392,550832
12,"Leave The Door Open",1719387084,809436
13,"It Will Rain",1581779725,1376260
14,"Marry You",1565436848,854667
15,"The Lazy Song",1374269315,758703
16,Treasure,1370468516,664805
17,"Wake Up in the Sky",1279949353,536897
18,"Versace on the Floor",1150148536,816602
19,"Nothin on You (feat Bruno Mars)",1048421829,1078639
20,"Finesse - Remix feat Cardi B",973310030,307080
21,"Billionaire (feat Bruno Mars)",935544467,465226
22,"Count on Me",897943624,553139
23,"Please Me",831390278,517805
24,Mirror,716423580,307221
25,"Runaway Baby",688074994,515786
26,"Smokin Out The Window",607742023,250543
27,Finesse,408524107,363397
28,Chunky,403434199,174900
29,"After Last Night (with Thundercat Bootsy Collins)",370424168,239880
30,"Nothing on You",349137546,132361
31,Skate,343999845,176104
32,Lighters,326355663,115428
33,"I Just Might",320577213,2690567
34,"Too Good to Say Goodbye",307328553,323115
35,"Young Girls",286157754,135154
36,Gorilla,282148386,91369
37,Perm,227317452,97836
38,"If I Knew",223198290,176886
39,"Risk It All",215801140,4439512
40,"BLOW (with Chris Stapleton Bruno Mars)",202126239,34596
41,"Liquor Store Blues (feat Damian Marley)",197468025,68589
42,"Straight up Down",197059339,56076
43,"Calling All My Lovelies",171558565,82953
44,"Loves Train",159470299,102476
45,"Fly As Me",129745530,94814
46,"Grenade - Acoustic",123413199,19564
47,"Versace on the Floor (Bruno Mars vs David Guetta)",119879880,13565
48,Natalie,115932588,43982
49,"Fat Juicy Wet",115611374,55674
50,"Thats What I Like - Alan Walker Remix",103774369,8431
51,"Show Me",100910127,25292
52,Moonshine,96553096,41527
53,"Blast Off",92444991,33325
54,"The Other Side (feat CeeLo Green and BoB)",91961607,34058
55,"Put On A Smile",91696908,83940
56,"Our First Time",91559814,40907
57,"Silk Sonic Intro",86292211,26364
58,777,82738271,63640
59,"Talking to the Moon - Acoustic Piano",68194190,25833
60,"Leave The Door Open - Live",67177619,11548
61,"Thats What I Like (feat Gucci Mane)",63492982,16936
62,"Bubble Butt",61807671,9686
63,"Money Make Her Smile",61619978,18160
64,"24K Magic - R3hab Remix",60942629,6015
65,"Somewhere in Brooklyn",60157720,56006
66,"Treasure - Cash Cash Radio Mix",52015239,8039
67,"Uptown Funk (feat Bruno Mars) - Will Sparks Remix",48136228,3703
68,"Dance With Me",45649447,596970
69,"Cha Cha Cha",42711298,612241
70,"God Was Showing Off",42683516,521349
71,"Thats What I Like - PARTYNEXTDOOR Remix",42368028,8186
72,"Catch a Grenade - The Hooligans Remix",40866141,21330
73,"Why You Wanna Fight",37416106,512759
74,"Die With A Smile - Acoustic",35669256,46385
75,"On My Soul",34073502,430369
76,"Locked out of Heaven - The M Machine Remix",33770807,2084
77,"Bubble Butt - Remix",32657247,2558
78,"Grenade - Passion Pit Remix",32015310,4967
79,"Thats What I Like - BLVK JVCK Remix",29999181,1447
80,"Something Serious",25176643,287620
81,"Nothing Left",23782295,229676
82,"Bonde do Brunão",19454898,31169
