Rank,"Song Title",Streams,Daily
1,"Die With A Smile",3583472624,2572273
2,"Just the Way You Are",3212106747,1623303
3,"Locked out of Heaven",3161614451,1957552
4,"Thats What I Like",3139948088,1648553
5,"When I Was Your Man",3092932859,1393480
6,"Uptown Funk (feat Bruno Mars)",2614787266,905776
7,APT,2392567299,1494741
8,"Talking to the Moon",2072894310,1125973
9,Grenade,1912098502,812972
10,"24K Magic",1905033013,706483
11,"Young Wild Free (feta Bruno Mars)",1801638908,544001
12,"Leave The Door Open",1715653978,775154
13,"It Will Rain",1575232739,1373511
14,"Marry You",1561432498,742170
15,"The Lazy Song",1370556923,642938
16,Treasure,1367133258,588683
17,"Wake Up in the Sky",1277388269,486421
18,"Versace on the Floor",1146394530,714114
19,"Nothin on You (feat Bruno Mars)",1043218691,1000370
20,"Finesse - Remix feat Cardi B",971771883,291063
21,"Billionaire (feat Bruno Mars)",933311471,444141
22,"Count on Me",895225359,523330
23,"Please Me",828725399,491576
24,Mirror,714948148,290843
25,"Runaway Baby",685477968,486571
26,"Smokin Out The Window",606630793,212392
27,Finesse,406713977,334598
28,Chunky,402523698,178594
29,"After Last Night (with Thundercat Bootsy Collins)",369278323,218796
30,"Nothing on You",348382788,134805
31,Skate,343117504,178880
32,Lighters,325721058,141426
33,"I Just Might",306709454,2773089
34,"Too Good to Say Goodbye",305672037,355265
35,"Young Girls",285574314,128118
36,Gorilla,281661229,102611
37,Perm,226931431,57627
38,"If I Knew",222199755,210817
39,"BLOW (with Chris Stapleton Bruno Mars)",201952611,34873
40,"Liquor Store Blues (feat Damian Marley)",197100068,73078
41,"Straight up Down",196777710,55567
42,"Risk It All",194209488,4260215
43,"Calling All My Lovelies",171125290,82407
44,"Loves Train",158960752,99060
45,"Fly As Me",129359689,68281
46,"Grenade - Acoustic",123300667,28541
47,"Versace on the Floor (Bruno Mars vs David Guetta)",119813455,15376
48,Natalie,115709691,47302
49,"Fat Juicy Wet",115315500,58902
50,"Thats What I Like - Alan Walker Remix",103731693,8965
51,"Show Me",100777805,26787
52,Moonshine,96315710,47431
53,"Blast Off",92301829,25783
54,"The Other Side (feat CeeLo Green and BoB)",91788095,40366
55,"Our First Time",91356294,45739
56,"Put On A Smile",91304605,96374
57,"Silk Sonic Intro",86174907,20689
58,777,82504517,30893
59,"Talking to the Moon - Acoustic Piano",68036791,36379
60,"Leave The Door Open - Live",67115274,13582
61,"Thats What I Like (feat Gucci Mane)",63406385,14927
62,"Bubble Butt",61752072,10677
63,"Money Make Her Smile",61523493,18115
64,"24K Magic - R3hab Remix",60912311,6036
65,"Somewhere in Brooklyn",59855888,63545
66,"Treasure - Cash Cash Radio Mix",51976601,7769
67,"Uptown Funk (feat Bruno Mars) - Will Sparks Remix",48113607,4743
68,"Dance With Me",42601609,613865
69,"Thats What I Like - PARTYNEXTDOOR Remix",42330002,7149
70,"Catch a Grenade - The Hooligans Remix",40748013,22110
71,"God Was Showing Off",40193743,497350
72,"Cha Cha Cha",39927737,519307
73,"Die With A Smile - Acoustic",35373481,60066
74,"Why You Wanna Fight",34966925,487391
75,"Locked out of Heaven - The M Machine Remix",33760552,2252
76,"Bubble Butt - Remix",32642229,2818
77,"On My Soul",32025575,396972
78,"Grenade - Passion Pit Remix",31989907,4525
79,"Thats What I Like - BLVK JVCK Remix",29992020,1636
80,"Something Serious",23821061,278248
81,"Nothing Left",22636201,247997
82,"Bonde do Brunão",19295925,32418
83,"Finesse - Pink Panda Remix feat Cardi B",16925482,3427
84,"Gorilla (feat R Kelly and Pharrell) - G-Mix",14877763,3973
85,"Locked out of Heaven - Sultan and Ned Shepard Remix",14126435,2587
86,"Finesse - James Hype Remix feat Cardi B",8979811,893
87,"Uptown Funk (feat Bruno Mars) - Trinidad James Remix",8418374,3202
88,"Treasure - Sharam Radio Remix",7168579,1762
89,"Just the Way You Are (feat Lupe Fiasco) - 2010 Remix",6598420,30412
90,"Billionaire (feat Bruno Mars) - Radio Edit",6348120,13318
91,"Die With A Smile - Live in Las Vegas",6283497,12694
92,"Treasure - Audien Radio Edit",5989786,495
93,"Uptown Funk (feat Bruno Mars) - Wideboys VIP Remix",5667669,641
94,"Locked out of Heaven - CAZZETTEs Answering Machine Mix",5536805,428
95,"Just the Way You Are - Simon Steur Club Mix",5416882,2338
96,"Treasure - Bailey Smalls Radio Edit",5131872,1838
97,"Uptown Funk (feat Bruno Mars) - Dave Audé Remix",5091701,1086
98,"Locked out of Heaven - Paul Oakenfold Remix",5090814,517
99,"I Just Might - Austin Millz Remix",4447092,27087
100,"Treasure - Robert DeLong Radio Edit",4403539,1722
101,"This Is My Love",3779599,47
102,"Just the Way You Are - Skrillex BatBoi Remix",3703531,516
103,"Die With A Smile - Instrumental",2581866,2619
104,"Just the Way You Are - Steve Smart Westfunk Club Mix",2435249,743
105,"Nothin on You (feat Bruno Mars) - Acappella",2260589,9228
106,"Just the Way You Are - Carl Louis Martin Danielle Classic Mix",2129467,1690
107,3D,2083220,952
108,"Just the Way You Are - Carl Louis Martin Danielle Club Mix",1626426,332
109,"Just the Way You Are - Manufactured Superstars and Jquintal Remix",1594818,305
110,"Bubble Butt (feat feat Bruno Mars 2 Chainz Tyga) - Black M Remix",725799,24
111,"Old Crazy (feat Esperanza Spalding)",364558,73
112,"Grenade - Michael Meds Mix",322524,324
113,"Young Girls - Demo",278827,65
114,"Grenade - John de Sohn Mix",269382,268
115,"Locked out of Heaven - Major Lazer Remix",233564,50
116,"Gorilla - Demo",225837,49
117,"Moonshine - The Futuristics Remix",223520,42
118,"Nothin on You (feat Bruno Mars) - TCs Switch-Up Remix",211287,255
119,"Nothin on You (feat Bruno Mars) - TCs Switch-Up Extended Version",166676,29
120,"Die With A Smile - Instrumental Acoustic",144585,235
