Rank,"Song Title",Streams,Daily
1,"Die With A Smile",3560295760,2569862
2,"Just the Way You Are",3197632589,1599392
3,"Locked out of Heaven",3143715810,1957159
4,"That's What I Like",3123862468,1904308
5,"When I Was Your Man",3080037791,1526195
6,"Uptown Funk (feat. Bruno Mars)",2606830252,807944
7,APT.,2378637819,1454453
8,"Talking to the Moon",2062748175,1134468
9,Grenade,1904517986,833716
10,"24K Magic",1898082366,810193
11,"Young, Wild & Free (feta. Bruno Mars)",1796738692,578939
12,"Leave The Door Open",1708934613,832118
13,"It Will Rain",1563458716,1362171
14,"Marry You",1554457834,768259
15,"The Lazy Song",1364136093,690723
16,Treasure,1362068386,542714
17,"Wake Up in the Sky",1272888789,499874
18,"Versace on the Floor",1139911483,790498
19,"Nothin’ on You (feat. Bruno Mars)",1033905445,1088263
20,"Finesse - Remix; feat. Cardi B",968923919,325793
21,"Billionaire (feat. Bruno Mars)",929301137,501612
22,"Count on Me",890269916,568087
23,"Please Me",823980730,582442
24,Mirror,712271202,312593
25,"Runaway Baby",681195074,443726
26,"Smokin Out The Window",604775942,233712
27,Finesse,403475506,359265
28,Chunky,400957712,174575
29,"After Last Night (with Thundercat & Bootsy Collins)",367226054,245431
30,"Nothing on You",347089418,163296
31,Skate,341502660,203193
32,Lighters,324536442,132854
33,"Too Good to Say Goodbye",302527689,416438
34,"Young Girls",284525285,141260
35,"I Just Might",282771513,2516699
36,Gorilla,280797118,114868
37,Perm,226393092,58905
38,"If I Knew",220347764,241617
39,"BLOW (with Chris Stapleton & Bruno Mars)",201625134,44751
40,"Liquor Store Blues (feat. Damian Marley)",196420615,82146
41,"Straight up & Down",196269744,64248
42,"Calling All My Lovelies",170454250,80247
43,"Love's Train",158099942,96976
44,"Risk It All",156419967,4121403
45,"Fly As Me",128762545,70932
46,"Grenade - Acoustic",123055225,40358
47,"Versace on the Floor (Bruno Mars vs. David Guetta)",119691118,14675
48,Natalie,115302463,55914
49,"Fat Juicy & Wet",114801307,60018
50,"That's What I Like - Alan Walker Remix",103650141,9300
51,"Show Me",100530995,31954
52,Moonshine,95888642,60337
53,"Blast Off",92082200,25516
54,"The Other Side (feat. CeeLo Green and B.o.B)",91438588,38933
55,"Our First Time",90998171,44184
56,"Put On A Smile",90549752,91789
57,"Silk Sonic Intro",85991056,21076
58,777,82224032,31501
59,"Talking to the Moon - Acoustic Piano",67713065,37374
60,"Leave The Door Open - Live",66992682,21070
61,"That's What I Like (feat. Gucci Mane)",63257169,19470
62,"Bubble Butt",61659490,9159
63,"Money Make Her Smile",61355478,21194
64,"24K Magic - R3hab Remix",60860256,5750
65,"Somewhere in Brooklyn",59369236,53935
66,"Treasure - Cash Cash Radio Mix",51909484,7902
67,"Uptown Funk (feat. Bruno Mars) - Will Sparks Remix",48073779,3735
68,"That's What I Like - PARTYNEXTDOOR Remix",42262767,9104
69,"Catch a Grenade - The Hooligans Remix",40528270,28424
70,"Dance With Me",37044271,601060
71,"God Was Showing Off",35958437,454659
72,"Cha Cha Cha",35576779,475219
73,"Die With A Smile - Acoustic",34800035,72182
74,"Locked out of Heaven - The M Machine Remix",33742699,1985
75,"Bubble Butt - Remix",32618806,2476
76,"Grenade - Passion Pit Remix",31948041,4423
77,"Why You Wanna Fight?",30809337,426552
78,"That's What I Like - BLVK JVCK Remix",29978834,1539
79,"On My Soul",28410532,377463
80,"Something Serious",21422019,258359
81,"Nothing Left",20454793,248912
82,"Bonde do Brunão",19002702,34061
83,"Finesse - Pink Panda Remix; feat. Cardi B",16895798,3483
84,"Gorilla (feat. R. Kelly and Pharrell) - G-Mix",14843389,4684
85,"Locked out of Heaven - Sultan and Ned Shepard Remix",14104559,2569
86,"Finesse - James Hype Remix; feat. Cardi B",8972168,912
87,"Uptown Funk (feat. Bruno Mars) - Trinidad James Remix",8388170,3308
88,"Treasure - Sharam Radio Remix",7153015,1689
89,"Just the Way You Are (feat. Lupe Fiasco) - 2010 Remix",6347545,31141
90,"Billionaire (feat. Bruno Mars) - Radio Edit",6176771,18369
91,"Die With A Smile - Live in Las Vegas",6164581,14544
92,"Treasure - Audien Radio Edit",5985442,499
93,"Uptown Funk (feat. Bruno Mars) - Wideboys VIP Remix",5662127,561
94,"Locked out of Heaven - CAZZETTE's Answering Machine Mix",5533520,498
95,"Just the Way You Are - Simon Steur Club Mix",5396755,2295
96,"Treasure - Bailey Smalls Radio Edit",5115940,1767
97,"Locked out of Heaven - Paul Oakenfold Remix",5086996,410
98,"Uptown Funk (feat. Bruno Mars) - Dave Audé Remix",5082303,870
99,"Treasure - Robert DeLong Radio Edit",4388970,1539
100,"I Just Might - Austin Millz Remix",4202339,30049
101,"This Is My Love",3779200,62
102,"Just the Way You Are - Skrillex BatBoi Remix",3699221,525
103,"Die With A Smile - Instrumental",2559779,2518
104,"Just the Way You Are - Steve Smart & Westfunk Club Mix",2428460,877
105,"Nothin' on You (feat. Bruno Mars) - Acappella",2139377,14315
106,"Just the Way You Are - Carl Louis & Martin Danielle Classic Mix",2114550,1606
107,3D,2075269,1179
108,"Just the Way You Are - Carl Louis & Martin Danielle Club Mix",1623710,301
109,"Just the Way You Are - Manufactured Superstars and Jquintal Remix",1592250,298
110,"Bubble Butt (feat. feat. Bruno Mars, 2 Chainz & Tyga) - Black M Remix",725665,10
111,"Old & Crazy (feat. Esperanza Spalding)",363901,62
112,"Grenade - Michael Meds Mix",319930,348
113,"Young Girls - Demo",278232,56
114,"Grenade - John de Sohn Mix",267351,258
115,"Locked out of Heaven - Major Lazer Remix",233139,33
116,"Gorilla - Demo",225456,31
117,"Moonshine - The Futuristics Remix",223172,37
118,"Nothin' on You (feat. Bruno Mars) - TC's Switch-Up Remix",208668,179
119,"Nothin' on You (feat. Bruno Mars) - TC's Switch-Up Extended Version",166369,34
120,"Die With A Smile - Instrumental Acoustic",142291,194
