Rank,"Song Title",Streams,Daily
1,"Friendships (Lost My Love)",174838380,52698
2,Remedy,133577269,36414
3,"Far Away From Home",117585592,10382
4,Follow,109732944,25219
5,"Space Melody (Edward Artemyev) (feat. Leony)",94716667,15257
6,"Faded Love",93131554,21254
7,"Easy Peasy",89968614,24487
8,"Brother Louie",85138190,8000
9,"I Can Feel",76883645,25360
10,"Fire - Official UEFA EURO 2024 Song",74016952,26733
11,"Merry Christmas Everyone",39554568,575
12,"Somewhere in Between",29094509,7056
13,"Holding On",27025264,13103
14,"Simple Life",26223948,16404
15,"Crazy Love",24366198,6113
16,"Rock n Roll",21080505,16919
17,Raindrops,20677088,1885
18,"Monsoon (feat. Tokio Hotel)",20090488,6622
19,"By Your Side (In My Mind)",17652854,23021
20,"Tell Me Where U Go",15137341,11535
21,"Waking Up",14685516,5795
22,"Summer Of Love",13935676,6014
23,"Show Me Love - Dimitri Vegas Edit",13805494,1076
24,"Friendships (Lost My Love) - ATB Remix",13261447,2778
25,"City Lights",8697491,2598
26,"Stop The World",8254016,1140
27,"Don't Worry",4238827,39020
28,"By Your Side (In My Mind) Part II",4175558,3304
29,"Home to Me",3578637,678
30,"Follow - VIZE Remix",3333798,530
31,"Miracle - Edit",2621934,846
32,"Holding On - Macon's HYPERTECHNO Remix",2550868,913
33,"Where Do You Think You Are Going",2546621,138
34,"Merry Holiday (Jingle Bells)",2485879,30
35,"Friendships (Lost My Love) - Gabry Ponte Remix",2230744,408
36,"Tell Me Where U Go (feat. Leony) - Tiësto VIP Mix",2101609,1784
37,"BANG BANG",1941328,2998
38,"The Weekend",1703658,6238
39,"Raindrops - Intl. Version",1653485,703
40,"Rock n Roll (Matt Sassari Remix)",1343424,957
41,"Hypnotic Tango (feat. Leony) - VIZE Edit",1165102,159
42,"Shooting Stars",1109641,2557
43,"Where Do You Think You Are Going (Harris & Ford Remix)",829924,55
44,Lifeline,786040,970
45,"Oldschool Love",707602,1975
46,"By Your Side (In My Mind) Part II [Felix Jaehn Remix]",649113,451
47,"Tell Me Where U Go - goddard. Edit",632576,602
48,"Another Goodbye",601509,604
49,"Said It All - Jax Jones Rework",589692,2629
50,"Say My Name",572121,534
51,"Merry Christmas Everyone - Mixed",534017,33
52,"Never Let Me Down",523122,364
53,"Tell Me Where U Go - DAMIANO x Playmen Edit",522024,295
54,"Love On the Line",477395,385
55,Paradise,426849,345
56,"Waking Up - ESSEL Remix",415253,44
57,"White Lies",384653,296
58,"Simple Life - WITH U & CRÜPO Remix",371581,87
59,Afterglow,348432,1090
60,"Remedy - Acoustic Version",341821,285
61,"Your Way",334949,822
62,"City Lights (Mixed) - Olly James Remix",284909,75
63,Miracle,267363,134
64,"What If",223697,406
65,"One Last Time",215949,176
66,"One in a Million",200427,634
67,"Thank You (Not so Bad)",198043,159
68,"Above and Beyond",194076,167
69,"Faded Love - Acoustic Version",188728,159
70,"I'll Be Alright - Intro",183148,267
71,"Count on Me",176580,677
72,"City Lights (Mixed)",175608,54
73,"Running Through the Night",174543,406
74,"Bad Love",156282,178
75,"No Hard Feelings",152913,130
76,"Cross My Mind",138051,111
77,"Working Title",119360,106
